Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.136.97.137-10.136.97.71-52656-443-6,10.136.97.137,52656,10.136.97.71,443,6,22/04/2026 10:37:56 PM,4785,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.9728317659352,4785.0,0.0,4785.0,4785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,208.9864158829676,208.9864158829676,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.136.97.137-10.136.97.71-51090-443-6,10.136.97.137,51090,10.136.97.71,443,6,22/04/2026 10:37:56 PM,10053,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.94558838157764,10053.0,0.0,10053.0,10053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,99.47279419078882,99.47279419078882,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.136.97.137-10.136.97.71-62219-443-6,10.136.97.137,62219,10.136.97.71,443,6,22/04/2026 10:37:56 PM,7813,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.98361704850888,7813.0,0.0,7813.0,7813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,127.99180852425444,127.99180852425444,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.136.97.137-10.136.97.71-52656-443-6,10.136.97.137,52656,10.136.97.71,443,6,22/04/2026 10:37:56 PM,34469,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0231512373437,34469.0,0.0,34469.0,34469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,29.01157561867185,29.01157561867185,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.136.97.137-10.136.97.71-51090-443-6,10.136.97.137,51090,10.136.97.71,443,6,22/04/2026 10:37:57 PM,6457,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.7413659594239,6457.0,0.0,6457.0,6457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,154.87068297971194,154.87068297971194,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.136.97.137-10.136.97.186-60238-53-6,10.136.97.137,60238,10.136.97.186,53,6,22/04/2026 10:38:23 PM,2009649,6,6,32.0,184.0,30.0,0.0,5.333333333333334,12.110601416389969,183.0,0.0,30.666666666666664,74.62885947585335,107.48145571689383,5.97119198427188,182695.36363636365,554543.2489590461,1853805.0,0.0,1958891.0,391778.2,847454.0380116198,1907583.0,54.0,1986979.0,397395.8,815717.4452475563,1853805.0,0.0,0,0,0,0,132,132,2.98559599213594,2.98559599213594,0.0,183.0,16.615384615384617,50.66645580253017,2567.089743589744,2,2,0,4,11,0,0,0,1.0,18.0,5.333333333333333,30.666666666666668,0,0,0,0,0,0,6,32,6,184,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-54973-53-6,10.136.97.137,54973,10.136.97.186,53,6,22/04/2026 10:38:23 PM,2009170,6,6,32.0,169.0,30.0,0.0,5.333333333333334,12.110601416389969,168.0,0.0,28.166666666666664,68.50523094382403,100.04131059094053,5.972615557668092,182651.81818181815,554297.6979529716,1853011.0,0.0,1959935.0,391987.0,845366.8430690311,1904024.0,105.0,1983025.0,396605.0,815736.4299429075,1853011.0,0.0,0,0,0,0,132,132,2.9863077788340457,2.9863077788340457,0.0,168.0,15.461538461538462,46.56646752155351,2168.435897435897,2,2,0,4,11,0,0,0,1.0,16.75,5.333333333333333,28.166666666666668,0,0,0,0,0,0,6,32,6,169,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-59993-53-6,10.136.97.137,59993,10.136.97.186,53,6,22/04/2026 10:38:23 PM,2011958,6,6,47.0,177.0,45.0,0.0,7.833333333333334,18.22544009528073,176.0,0.0,29.5,71.77116412599143,111.3343320287998,5.964339215828561,182905.2727272727,554465.6718425571,1853805.0,0.0,1964502.0,392900.4,846981.5041476998,1907818.0,69.0,1986979.0,397395.8,815717.4452475563,1853805.0,0.0,0,0,0,0,132,132,2.9821696079142805,2.9821696079142805,0.0,176.0,17.230769230769234,49.28345538168945,2428.8589743589746,2,2,0,4,11,0,0,0,1.0,18.666666666666668,7.833333333333333,29.5,0,0,0,0,0,0,6,47,6,177,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-51458-53-6,10.136.97.137,51458,10.136.97.186,53,6,22/04/2026 10:38:23 PM,2012133,6,6,47.0,189.0,45.0,0.0,7.833333333333334,18.22544009528073,188.0,0.0,31.5,76.67007238812286,117.2884694997796,5.96382048303964,182921.18181818185,562479.0827443841,1878172.0,0.0,1996973.0,399394.6,861380.5967998699,1940069.0,53.0,1986979.0,397395.8,828729.9587698637,1878172.0,0.0,0,0,0,0,132,132,2.98191024151982,2.98191024151982,0.0,188.0,18.153846153846157,52.51165926700811,2757.47435897436,2,2,0,4,11,0,0,0,1.0,19.666666666666668,7.833333333333333,31.5,0,0,0,0,0,0,6,47,6,189,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.136.97.137-10.136.97.186-60201-53-6,10.136.97.137,60201,10.136.97.186,53,6,22/04/2026 10:38:23 PM,2022876,6,6,32.0,157.0,30.0,0.0,5.333333333333334,12.110601416389969,156.0,0.0,26.166666666666664,63.60634140293456,93.43133241978252,5.932148090144922,183897.81818181815,553847.2731874407,1852218.0,93.0,2011789.0,402357.8,839912.4964117988,1903677.0,93.0,1997030.0,399406.0,813605.2606709842,1852218.0,793.0,0,0,0,0,132,132,2.966074045072461,2.966074045072461,0.0,156.0,14.538461538461537,43.29475600388455,1874.4358974358968,2,2,0,4,11,0,0,0,1.0,15.75,5.333333333333333,26.166666666666668,0,0,0,0,0,0,6,32,6,157,65535,128,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
