,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2001-08-25 21:36:00+00:00,807,164,4.952912019826518,12.0,1.7657805603479892,25,44,971,rrc00,nimda,normal,0
2001-08-25 21:39:00+00:00,1364,343,4.868035190615836,15.0,1.839260325298234,46,68,1707,rrc00,nimda,normal,0
2001-08-25 21:42:00+00:00,1830,199,4.621857923497267,12.0,1.561197117224683,26,54,2029,rrc00,nimda,normal,0
2001-08-25 21:45:00+00:00,1564,188,4.765984654731458,15.0,1.4052218980946487,33,70,1752,rrc00,nimda,normal,0
2001-08-25 21:48:00+00:00,1304,209,4.54217791411043,12.0,1.532790924237981,27,57,1513,rrc00,nimda,normal,0
2001-08-25 21:51:00+00:00,2201,513,4.309404815992731,13.0,1.3018519155242232,66,172,2714,rrc00,nimda,normal,0
2001-08-25 21:54:00+00:00,2178,199,4.757575757575758,11.0,1.3333333333333333,19,105,2377,rrc00,nimda,normal,0
2001-08-25 21:57:00+00:00,1021,149,4.785504407443683,12.0,1.6554381535252465,29,55,1170,rrc00,nimda,normal,0
2001-08-25 22:00:00+00:00,1007,269,4.901688182720953,15.0,2.0420765396849974,34,71,1276,rrc00,nimda,normal,0
2001-08-25 22:03:00+00:00,1601,226,4.823235477826358,17.0,2.047373912522939,33,72,1827,rrc00,nimda,normal,0
2001-08-25 22:06:00+00:00,2814,171,6.1336176261549396,13.0,2.294717503208828,29,59,2985,rrc00,nimda,normal,0
2001-08-25 22:09:00+00:00,1863,250,4.8341384863123995,12.0,1.5128273843118552,45,67,2113,rrc00,nimda,normal,0
2001-08-25 22:12:00+00:00,1472,204,5.295516304347826,15.0,1.7036666036737642,37,48,1676,rrc00,nimda,normal,0
2001-08-25 22:15:00+00:00,1601,311,4.570893191755153,15.0,1.6461116948402796,43,58,1912,rrc00,nimda,normal,0
2001-08-25 22:18:00+00:00,1583,189,4.231838281743525,13.0,1.318490721647369,39,61,1772,rrc00,nimda,normal,0
2001-08-25 22:21:00+00:00,1393,244,4.439339554917445,11.0,1.5248890353967297,45,64,1637,rrc00,nimda,normal,0
2001-08-25 22:24:00+00:00,1476,333,5.239837398373984,11.0,1.9263360831557996,64,71,1809,rrc00,nimda,normal,0
2001-08-25 22:27:00+00:00,859,268,4.894062863795111,17.0,1.9401282078434994,36,52,1127,rrc00,nimda,normal,0
2001-08-25 22:30:00+00:00,1185,235,4.241350210970464,10.0,1.3258144029006376,39,71,1420,rrc00,nimda,normal,0
2001-08-25 22:33:00+00:00,866,251,4.584295612009238,15.0,1.6227120757370577,30,61,1117,rrc00,nimda,normal,0
2001-08-25 22:36:00+00:00,1062,195,4.69774011299435,11.0,1.5045363220977668,39,47,1257,rrc00,nimda,normal,0
2001-08-25 22:39:00+00:00,953,191,5.072402938090241,15.0,1.9894802553780502,53,66,1144,rrc00,nimda,normal,0
2001-08-25 22:42:00+00:00,1340,183,4.300746268656717,9.0,1.2148948894191725,28,42,1523,rrc00,nimda,normal,0
2001-08-25 22:45:00+00:00,758,122,4.645118733509235,14.0,1.5687990715191833,17,28,880,rrc00,nimda,normal,0
2001-08-25 22:48:00+00:00,1005,221,4.530348258706468,13.0,1.4331971628396405,29,54,1226,rrc00,nimda,normal,0
2001-08-25 22:51:00+00:00,1007,144,4.5183714001986095,12.0,1.2860145007052435,28,40,1151,rrc00,nimda,normal,0
2001-08-25 22:54:00+00:00,1555,165,4.904180064308681,13.0,1.4378267875908497,25,70,1720,rrc00,nimda,normal,0
2001-08-25 22:57:00+00:00,1075,210,4.808372093023256,15.0,1.5110521980619043,31,81,1285,rrc00,nimda,normal,0
2001-08-25 23:00:00+00:00,1731,250,4.8243789716926635,15.0,1.9035998017733953,40,57,1981,rrc00,nimda,normal,0
2001-08-25 23:03:00+00:00,2774,455,5.586878154289834,16.0,2.545091715486209,75,130,3229,rrc00,nimda,normal,0
2001-08-25 23:06:00+00:00,3408,655,4.414612676056338,14.0,1.6097517057625734,74,129,4063,rrc00,nimda,normal,0
2001-08-25 23:09:00+00:00,894,212,4.736017897091722,11.0,1.5082547745669759,61,66,1106,rrc00,nimda,normal,0
2001-08-25 23:12:00+00:00,2431,315,4.317976141505553,9.0,1.3658592723550713,55,73,2746,rrc00,nimda,normal,0
2001-08-25 23:15:00+00:00,1223,191,4.318887980376124,11.0,1.3890218113914212,34,48,1414,rrc00,nimda,normal,0
2001-08-25 23:18:00+00:00,712,112,4.426966292134831,9.0,1.2351376254976445,14,30,824,rrc00,nimda,normal,0
2001-08-25 23:21:00+00:00,1085,174,4.338248847926267,9.0,1.2498341540896887,40,45,1259,rrc00,nimda,normal,0
2001-08-25 23:24:00+00:00,1495,217,5.553846153846154,9.0,1.7902402418358692,25,111,1712,rrc00,nimda,normal,0
2001-08-25 23:27:00+00:00,582,105,4.427835051546392,15.0,1.619505817546489,17,37,687,rrc00,nimda,normal,0
2001-08-25 23:30:00+00:00,1823,134,5.180471749862863,15.0,1.7406792443320642,19,43,1957,rrc00,nimda,normal,0
2001-08-25 23:33:00+00:00,1680,411,4.367261904761905,12.0,1.2417344352140565,86,99,2091,rrc00,nimda,normal,0
2001-08-25 23:36:00+00:00,1425,168,4.392280701754386,12.0,1.4181072356253037,26,88,1593,rrc00,nimda,normal,0
2001-08-25 23:39:00+00:00,1085,191,4.257142857142857,14.0,1.3962613486684308,33,49,1276,rrc00,nimda,normal,0
2001-08-25 23:42:00+00:00,2645,208,4.6620037807183365,11.0,1.4369984707370567,39,68,2853,rrc00,nimda,normal,0
