,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2001-07-05 21:15:00+00:00,3898,558,4.975115443817343,15.0,1.6913283644037322,91,166,4456,rrc00,codered,normal,0
2001-07-05 21:18:00+00:00,4076,932,5.238223748773307,24.0,1.8325165654623947,208,233,5008,rrc00,codered,normal,0
2001-07-05 21:21:00+00:00,5015,1252,5.1754735792622135,17.0,1.5953311273313617,194,228,6267,rrc00,codered,normal,0
2001-07-05 21:24:00+00:00,2526,375,4.957244655581948,17.0,2.147876598122253,84,95,2901,rrc00,codered,normal,0
2001-07-05 21:27:00+00:00,1978,238,5.712841253791709,16.0,2.9760498170776395,38,107,2216,rrc00,codered,normal,0
2001-07-05 21:30:00+00:00,2359,357,5.867740568037304,15.0,2.7409518229649756,79,131,2716,rrc00,codered,normal,0
2001-07-05 21:33:00+00:00,5817,653,5.481003953928141,15.0,2.415501729512772,106,241,6470,rrc00,codered,normal,0
2001-07-05 21:36:00+00:00,2608,357,4.8496932515337425,15.0,1.9214920785019824,57,147,2965,rrc00,codered,normal,0
2001-07-05 21:39:00+00:00,2214,433,4.481029810298103,13.0,1.6599734507776305,126,154,2647,rrc00,codered,normal,0
2001-07-05 21:42:00+00:00,2067,768,5.596516690856314,16.0,2.1240547480926892,111,139,2835,rrc00,codered,normal,0
2001-07-05 21:45:00+00:00,3199,602,5.1863082213191625,15.0,1.8510458758942576,121,137,3801,rrc00,codered,normal,0
2001-07-05 21:48:00+00:00,2393,427,4.747179272879231,15.0,1.8329805171639229,80,95,2820,rrc00,codered,normal,0
2001-07-05 21:51:00+00:00,3208,359,4.657418952618454,14.0,1.727771494064145,65,101,3567,rrc00,codered,normal,0
2001-07-05 21:54:00+00:00,3134,409,5.822271857051691,15.0,2.7202005810494208,71,109,3543,rrc00,codered,normal,0
2001-07-05 21:57:00+00:00,2396,482,5.675292153589315,14.0,2.5688659612755593,78,107,2878,rrc00,codered,normal,0
2001-07-05 22:00:00+00:00,2202,421,5.295186194368756,15.0,2.3501530448222585,96,148,2623,rrc00,codered,normal,0
2001-07-05 22:03:00+00:00,2883,484,5.124869927159209,16.0,1.9292953776591377,75,92,3367,rrc00,codered,normal,0
2001-07-05 22:06:00+00:00,3300,458,5.115151515151515,15.0,1.944552797715651,85,190,3758,rrc00,codered,normal,0
2001-07-05 22:09:00+00:00,2493,379,4.992378660248696,15.0,1.7822559016299526,100,109,2872,rrc00,codered,normal,0
2001-07-05 22:12:00+00:00,2641,579,5.2612646724725485,15.0,1.9950456788965345,79,162,3220,rrc00,codered,normal,0
2001-07-05 22:15:00+00:00,2176,423,5.166360294117647,15.0,2.126273145161554,68,84,2599,rrc00,codered,normal,0
2001-07-05 22:18:00+00:00,4162,834,5.340941854877463,17.0,2.022887036515122,102,137,4996,rrc00,codered,normal,0
2001-07-05 22:21:00+00:00,3507,357,5.040490447676077,19.0,1.7189338242049945,41,145,3864,rrc00,codered,normal,0
2001-07-05 22:24:00+00:00,2533,341,4.788787998420845,18.0,1.686199713734223,87,115,2874,rrc00,codered,normal,0
2001-07-05 22:27:00+00:00,3077,533,5.164120896977575,17.0,2.1699126583252,88,144,3610,rrc00,codered,normal,0
2001-07-05 22:30:00+00:00,7410,687,5.128879892037787,15.0,1.8485840845976653,109,172,8097,rrc00,codered,normal,0
2001-07-05 22:33:00+00:00,3150,368,5.306984126984127,20.0,1.9529502589758299,68,104,3518,rrc00,codered,normal,0
2001-07-05 22:36:00+00:00,3340,370,5.591616766467066,21.0,2.4472253180538313,54,145,3710,rrc00,codered,normal,0
2001-07-05 22:39:00+00:00,9170,417,5.059323882224645,16.0,1.4754895979876914,63,110,9587,rrc00,codered,normal,0
2001-07-05 22:42:00+00:00,4535,880,4.984123484013231,16.0,1.8263571257543236,58,638,5415,rrc00,codered,normal,0
2001-07-05 22:45:00+00:00,3050,276,4.694426229508196,15.0,1.790979697636129,56,106,3326,rrc00,codered,normal,0
2001-07-05 22:48:00+00:00,13292,4482,4.44507974721637,18.0,1.4766949797286777,76,4241,17774,rrc00,codered,normal,0
2001-07-05 22:51:00+00:00,5990,360,4.825041736227045,16.0,1.5692497776651622,73,112,6350,rrc00,codered,normal,0
2001-07-05 22:54:00+00:00,2640,448,5.035984848484849,15.0,1.7051150142707805,68,134,3088,rrc00,codered,normal,0
2001-07-05 22:57:00+00:00,2948,621,5.326662143826323,16.0,1.9294215951479747,92,121,3569,rrc00,codered,normal,0
2001-07-05 23:00:00+00:00,2146,248,5.372786579683131,15.0,2.290196573022014,42,56,2394,rrc00,codered,normal,0
2001-07-05 23:03:00+00:00,5379,613,5.0514965606990145,15.0,1.7206214831523092,129,228,5992,rrc00,codered,normal,0
2001-07-05 23:06:00+00:00,3400,323,4.778235294117647,13.0,1.510043767554701,68,132,3723,rrc00,codered,normal,0
2001-07-05 23:09:00+00:00,4207,482,4.90206798193487,16.0,1.4624409531236557,131,269,4689,rrc00,codered,normal,0
2001-07-05 23:12:00+00:00,2679,420,5.031728256812244,21.0,2.205417935689391,61,119,3099,rrc00,codered,normal,0
2001-07-05 23:15:00+00:00,1840,229,4.748913043478261,15.0,1.7389398672765488,48,69,2069,rrc00,codered,normal,0
2001-07-05 23:18:00+00:00,2096,146,5.134541984732825,16.0,2.4498850222577966,28,44,2242,rrc00,codered,normal,0
2001-07-05 23:21:00+00:00,1807,286,4.814609850581074,15.0,1.6512299083600315,40,107,2093,rrc00,codered,normal,0
2001-07-05 23:24:00+00:00,3405,569,4.8146842878120415,15.0,1.8922568695567077,123,155,3974,rrc00,codered,normal,0
2001-07-05 23:27:00+00:00,4482,689,4.847166443551986,16.0,1.7757042593438082,77,379,5171,rrc00,codered,normal,0
2001-07-05 23:30:00+00:00,7330,1137,5.148431105047749,14.0,1.4574692112472578,200,304,8467,rrc00,codered,normal,0
2001-07-05 23:33:00+00:00,4098,521,5.189848706686188,15.0,2.074873366995534,143,227,4619,rrc00,codered,normal,0
2001-07-05 23:36:00+00:00,5955,580,5.869017632241814,16.0,2.316292593245261,78,188,6535,rrc00,codered,normal,0
2001-07-05 23:39:00+00:00,6169,649,4.927865132112173,15.0,2.0893829595194413,156,246,6818,rrc00,codered,normal,0
2001-07-05 23:42:00+00:00,5276,1401,4.90068233510235,15.0,2.0010401741452233,255,377,6677,rrc00,codered,normal,0
2001-07-05 23:45:00+00:00,5869,1028,5.0967796898960644,16.0,2.1279176650875273,155,235,6897,rrc00,codered,normal,0
2001-07-05 23:48:00+00:00,4433,681,4.715993683735619,15.0,1.7589599217368113,72,204,5114,rrc00,codered,normal,0
2001-07-05 23:51:00+00:00,3445,434,4.811320754716981,14.0,1.5989254819490921,69,144,3879,rrc00,codered,normal,0
2001-07-05 23:54:00+00:00,3542,427,4.842744212309429,16.0,1.8276538547330554,81,140,3969,rrc00,codered,normal,0
2001-07-05 23:57:00+00:00,3665,432,4.851841746248295,17.0,1.5527601677871983,71,149,4097,rrc00,codered,normal,0
2001-07-06 00:00:00+00:00,1816,197,4.790198237885463,17.0,1.675008305692203,40,53,2013,rrc00,codered,normal,0
2001-07-06 00:03:00+00:00,2694,362,5.304008908685969,15.0,2.2158919085055735,64,72,3056,rrc00,codered,normal,0
2001-07-06 00:06:00+00:00,2177,344,4.576481396417088,15.0,2.214654064706053,96,107,2521,rrc00,codered,normal,0
2001-07-06 00:09:00+00:00,1680,375,4.939880952380952,15.0,2.009342461773206,56,87,2055,rrc00,codered,normal,0
2001-07-06 00:12:00+00:00,1796,446,4.930400890868597,15.0,2.2191086654624668,73,86,2242,rrc00,codered,normal,0
2001-07-06 00:15:00+00:00,3730,404,5.001340482573727,14.0,1.9129159764258288,68,112,4134,rrc00,codered,normal,0
2001-07-06 00:18:00+00:00,2437,268,4.710709889208043,15.0,1.5897510369280776,52,73,2705,rrc00,codered,normal,0
2001-07-06 00:21:00+00:00,2376,433,5.1447811447811445,15.0,1.992641691749511,63,82,2809,rrc00,codered,normal,0
2001-07-06 00:24:00+00:00,2847,432,5.002107481559537,13.0,2.080061345309222,61,85,3279,rrc00,codered,normal,0
2001-07-06 00:27:00+00:00,4468,929,4.413160250671441,15.0,1.6039975085529785,92,630,5397,rrc00,codered,normal,0
2001-07-06 00:30:00+00:00,3764,267,4.434909670563231,15.0,1.8048415278996182,39,75,4031,rrc00,codered,normal,0
2001-07-06 00:33:00+00:00,3865,347,3.929883570504528,15.0,1.7788464107583086,66,129,4212,rrc00,codered,normal,0
2001-07-06 00:36:00+00:00,3000,195,5.036,16.0,1.9449174789692236,34,52,3195,rrc00,codered,normal,0
2001-07-06 00:39:00+00:00,2938,236,4.773315180394826,15.0,1.4258419115097407,38,83,3174,rrc00,codered,normal,0
2001-07-06 00:42:00+00:00,1720,351,5.208720930232558,16.0,2.4356925840467905,68,83,2071,rrc00,codered,normal,0
2001-07-06 00:45:00+00:00,1971,220,5.2272957889396245,17.0,2.3912333000692856,51,72,2191,rrc00,codered,normal,0
2001-07-06 00:48:00+00:00,2083,345,5.023523763802208,16.0,2.363290152209486,62,80,2428,rrc00,codered,normal,0
2001-07-06 00:51:00+00:00,1783,359,5.290521592821088,16.0,2.512951289044367,63,129,2142,rrc00,codered,normal,0
2001-07-06 00:54:00+00:00,3333,349,4.938793879387939,16.0,1.6222568715077947,105,136,3682,rrc00,codered,normal,0
2001-07-06 00:57:00+00:00,2224,414,4.909172661870503,14.0,1.9331978666889253,61,151,2638,rrc00,codered,normal,0
2001-07-06 01:00:00+00:00,2678,387,5.39058999253174,18.0,2.1218873322032263,74,85,3065,rrc00,codered,normal,0
2001-07-06 01:03:00+00:00,2987,432,5.012721794442585,15.0,1.8929782830195534,80,174,3419,rrc00,codered,normal,0
2001-07-06 01:06:00+00:00,2512,232,4.960987261146497,15.0,1.8799750082607096,33,79,2744,rrc00,codered,normal,0
2001-07-06 01:09:00+00:00,2831,227,5.277993641822677,15.0,1.8276323060042439,57,70,3058,rrc00,codered,normal,0
2001-07-06 01:12:00+00:00,2830,446,5.073144876325088,15.0,1.818812081800878,83,147,3276,rrc00,codered,normal,0
2001-07-06 01:15:00+00:00,3099,347,5.445627621813488,14.0,1.8198635324193246,61,80,3446,rrc00,codered,normal,0
2001-07-06 01:18:00+00:00,3132,265,4.889846743295019,15.0,1.3663298723451922,51,106,3397,rrc00,codered,normal,0
2001-07-06 01:21:00+00:00,7889,277,5.431360121688427,16.0,1.15032396115324,51,65,8166,rrc00,codered,normal,0
2001-07-06 01:24:00+00:00,6929,231,5.386202915283591,16.0,1.1954670360837991,33,72,7160,rrc00,codered,normal,0
2001-07-06 01:27:00+00:00,2522,218,4.853687549563838,15.0,1.840918587917195,32,51,2740,rrc00,codered,normal,0
2001-07-06 01:30:00+00:00,2170,223,6.314285714285714,16.0,2.9356898986507685,43,64,2393,rrc00,codered,normal,0
2001-07-06 01:33:00+00:00,2562,286,4.55815768930523,16.0,2.0938028429528655,68,123,2848,rrc00,codered,normal,0
2001-07-06 01:36:00+00:00,2513,189,5.233187425387983,17.0,2.3185742981954545,39,72,2702,rrc00,codered,normal,0
2001-07-06 01:39:00+00:00,2192,348,5.206204379562044,17.0,2.257873048414047,83,133,2540,rrc00,codered,normal,0
2001-07-06 01:42:00+00:00,18745,323,4.574126433715658,18.0,1.6803391565396488,70,97,19068,rrc00,codered,normal,0
2001-07-06 01:45:00+00:00,28716,1883,5.239169800807912,17.0,1.5173622766472474,26,1783,30599,rrc00,codered,normal,0
2001-07-06 01:48:00+00:00,23613,305,4.427222292804811,16.0,1.4161614063350367,33,169,23918,rrc00,codered,normal,0
2001-07-06 01:51:00+00:00,2236,568,4.9315742397137745,15.0,1.9944613445399577,112,176,2804,rrc00,codered,normal,0
2001-07-06 01:54:00+00:00,4141,468,4.9992755373098285,13.0,1.7876253526676398,86,138,4609,rrc00,codered,normal,0
2001-07-06 01:57:00+00:00,1798,349,4.636818687430479,17.0,2.0458920835729115,63,81,2147,rrc00,codered,normal,0
2001-07-06 02:00:00+00:00,3131,567,5.283934845097413,17.0,2.5353824445471065,112,124,3698,rrc00,codered,normal,0
2001-07-06 02:03:00+00:00,2223,490,6.5177687809266756,23.0,4.564283100536313,63,100,2713,rrc00,codered,normal,0
2001-07-06 02:06:00+00:00,2541,484,5.031090121999213,23.0,2.170474105699315,86,107,3025,rrc00,codered,normal,0
2001-07-06 02:09:00+00:00,2892,445,5.0570539419087135,15.0,1.6685590328342974,51,153,3337,rrc00,codered,normal,0
2001-07-06 02:12:00+00:00,4399,218,5.389634007729029,15.0,1.5712354788279865,47,85,4617,rrc00,codered,normal,0
2001-07-06 02:15:00+00:00,1778,300,5.070866141732283,17.0,1.7570476544895435,74,83,2078,rrc00,codered,normal,0
2001-07-06 02:18:00+00:00,1929,296,5.005184033177812,15.0,2.004912080834394,80,90,2225,rrc00,codered,normal,0
2001-07-06 02:21:00+00:00,1964,470,5.189409368635438,17.0,2.075158536243338,67,84,2434,rrc00,codered,normal,0
2001-07-06 02:24:00+00:00,3026,600,4.803370786516854,16.0,1.885696466185227,101,141,3626,rrc00,codered,normal,0
2001-07-06 02:27:00+00:00,4260,448,4.10962441314554,16.0,1.5458414150651931,75,196,4708,rrc00,codered,normal,0
2001-07-06 02:30:00+00:00,1478,189,4.792963464140731,15.0,1.8474732809161165,55,90,1667,rrc00,codered,normal,0
2001-07-06 02:33:00+00:00,1971,163,5.226281075596144,17.0,1.8938173647964383,22,102,2134,rrc00,codered,normal,0
2001-07-06 02:36:00+00:00,1629,200,5.569060773480663,16.0,2.1550518350840133,47,56,1829,rrc00,codered,normal,0
2001-07-06 02:39:00+00:00,2147,255,4.855612482533768,15.0,1.8331979572926695,47,86,2402,rrc00,codered,normal,0
2001-07-06 02:42:00+00:00,3813,968,4.75085234723315,15.0,1.4534755122617948,196,459,4781,rrc00,codered,normal,0
2001-07-06 02:45:00+00:00,6157,454,4.958421309079097,15.0,1.5852862032233481,136,166,6611,rrc00,codered,normal,0
2001-07-06 02:48:00+00:00,11734,462,5.101414692347026,16.0,1.4798607272151993,38,227,12196,rrc00,codered,normal,0
2001-07-06 02:51:00+00:00,4061,364,4.190839694656488,18.0,1.7852648149926198,64,78,4425,rrc00,codered,normal,0
2001-07-06 02:54:00+00:00,3891,405,4.57183243382164,15.0,1.7358802064575556,74,107,4296,rrc00,codered,normal,0
2001-07-06 02:57:00+00:00,2309,314,5.655262018189693,19.0,2.814888690472214,61,71,2623,rrc00,codered,normal,0
2001-07-06 03:00:00+00:00,1642,257,5.252131546894032,19.0,2.074087202129573,61,80,1899,rrc00,codered,normal,0
2001-07-06 03:03:00+00:00,4834,674,5.355399255275135,16.0,1.812099274717302,145,181,5508,rrc00,codered,normal,0
2001-07-06 03:06:00+00:00,8587,1620,4.67054850355188,17.0,1.5339404482479746,56,1406,10207,rrc00,codered,normal,0
2001-07-06 03:09:00+00:00,4147,455,4.70388232457198,15.0,1.6425414719992963,60,104,4602,rrc00,codered,normal,0
2001-07-06 03:12:00+00:00,5986,398,5.3376211159371865,17.0,1.762960584973912,90,104,6384,rrc00,codered,normal,0
2001-07-06 03:15:00+00:00,11264,260,5.5417258522727275,24.0,1.6483352065802983,60,84,11524,rrc00,codered,normal,0
2001-07-06 03:18:00+00:00,4796,155,4.543160967472894,24.0,1.534837707686118,27,55,4951,rrc00,codered,normal,0
2001-07-06 03:21:00+00:00,3064,120,4.813968668407311,16.0,1.4445768464629596,21,52,3184,rrc00,codered,normal,0
2001-07-06 03:24:00+00:00,6213,304,4.869145340415258,16.0,1.3100298473050649,59,92,6517,rrc00,codered,normal,0
2001-07-06 03:27:00+00:00,2626,244,4.9946686976389945,15.0,1.4781894095833326,53,63,2870,rrc00,codered,normal,0
2001-07-06 03:30:00+00:00,2563,299,4.996488490050722,16.0,2.1435935999658278,56,74,2862,rrc00,codered,normal,0
2001-07-06 03:33:00+00:00,2077,329,6.052479537794897,22.0,4.060405697667254,71,89,2406,rrc00,codered,normal,0
2001-07-06 03:36:00+00:00,1560,402,4.866025641025641,22.0,2.2102615228389912,63,106,1962,rrc00,codered,normal,0
2001-07-06 03:39:00+00:00,1701,231,4.931216931216931,15.0,1.8941651147778473,40,97,1932,rrc00,codered,normal,0
2001-07-06 03:42:00+00:00,5907,274,4.956830878618588,15.0,1.6238442452193402,56,105,6181,rrc00,codered,normal,0
2001-07-06 03:45:00+00:00,3488,327,5.050745412844036,17.0,1.451630100592726,58,75,3815,rrc00,codered,normal,0
2001-07-06 03:48:00+00:00,2413,571,5.379610443431413,15.0,1.765145441861051,106,139,2984,rrc00,codered,normal,0
2001-07-06 03:51:00+00:00,1431,195,4.93780573025856,15.0,1.9010212250546608,28,84,1626,rrc00,codered,normal,0
2001-07-06 03:54:00+00:00,3342,439,4.695691202872531,16.0,1.7065998155330464,100,140,3781,rrc00,codered,normal,0
2001-07-06 03:57:00+00:00,3764,314,5.1960680127523915,16.0,1.8424460049728364,62,101,4078,rrc00,codered,normal,0
2001-07-06 04:00:00+00:00,4351,394,5.30337853367042,15.0,1.6642813162440278,72,99,4745,rrc00,codered,normal,0
2001-07-06 04:03:00+00:00,1744,165,4.544151376146789,15.0,1.7088209398904841,28,41,1909,rrc00,codered,normal,0
2001-07-06 04:06:00+00:00,1746,201,5.466208476517755,15.0,2.197117019173511,35,73,1947,rrc00,codered,normal,0
2001-07-06 04:09:00+00:00,4517,432,4.786805401815364,16.0,1.7278721266014596,92,145,4949,rrc00,codered,normal,0
2001-07-06 04:12:00+00:00,2355,374,4.944373673036093,15.0,1.7788224535040955,69,84,2729,rrc00,codered,normal,0
2001-07-06 04:15:00+00:00,2394,924,5.563492063492063,15.0,1.9936039336478402,109,156,3318,rrc00,codered,normal,0
2001-07-06 04:18:00+00:00,2993,859,5.653859004343468,16.0,2.253511788013755,109,118,3852,rrc00,codered,normal,0
2001-07-06 04:21:00+00:00,2920,521,5.387328767123288,24.0,3.0339929816102287,89,213,3441,rrc00,codered,normal,0
2001-07-06 04:24:00+00:00,3356,572,5.446364719904649,24.0,2.652463359620781,120,132,3928,rrc00,codered,normal,0
2001-07-06 04:27:00+00:00,4035,357,5.132094175960347,14.0,1.6586369498487312,66,134,4392,rrc00,codered,normal,0
2001-07-06 04:30:00+00:00,4460,273,5.09372197309417,17.0,1.5770796800795683,62,97,4733,rrc00,codered,normal,0
2001-07-06 04:33:00+00:00,2543,116,5.287455760912309,17.0,2.0051908491794865,22,39,2659,rrc00,codered,normal,0
2001-07-06 04:36:00+00:00,2033,259,5.828824397442204,19.0,2.466343132209964,33,110,2292,rrc00,codered,normal,0
2001-07-06 04:39:00+00:00,3070,385,5.4397394136807815,15.0,2.1602231601100566,100,141,3455,rrc00,codered,normal,0
2001-07-06 04:42:00+00:00,1810,206,5.48950276243094,15.0,2.0828556354338787,52,78,2016,rrc00,codered,normal,0
2001-07-06 04:45:00+00:00,4255,1261,6.1280846063454755,16.0,2.260746311969531,81,943,5516,rrc00,codered,normal,0
2001-07-06 04:48:00+00:00,2942,575,5.375934738273283,15.0,2.3541201698560252,145,182,3517,rrc00,codered,normal,0
2001-07-06 04:51:00+00:00,3201,505,5.164011246485473,15.0,1.9540883131958364,111,133,3706,rrc00,codered,normal,0
2001-07-06 04:54:00+00:00,1833,361,5.0638297872340425,16.0,2.309582013098556,78,108,2194,rrc00,codered,normal,0
2001-07-06 04:57:00+00:00,1965,332,5.039185750636133,19.0,2.0964021885077684,77,82,2297,rrc00,codered,normal,0
2001-07-06 05:00:00+00:00,2091,324,4.582018173122908,14.0,1.791456941666412,57,88,2415,rrc00,codered,normal,0
2001-07-06 05:03:00+00:00,2636,445,5.012518968133536,17.0,2.047481416152163,78,126,3081,rrc00,codered,normal,0
2001-07-06 05:06:00+00:00,2738,389,5.261869978086194,20.0,1.9991999153598783,58,67,3127,rrc00,codered,normal,0
2001-07-06 05:09:00+00:00,1914,200,5.282131661442007,15.0,2.0248777847740156,42,66,2114,rrc00,codered,normal,0
2001-07-06 05:12:00+00:00,1753,353,5.484312606959498,13.0,2.1529929282670515,50,74,2106,rrc00,codered,normal,0
2001-07-06 05:15:00+00:00,2388,587,4.907035175879397,15.0,2.1504704998260156,112,121,2975,rrc00,codered,normal,0
2001-07-06 05:18:00+00:00,3036,339,5.033596837944664,16.0,1.9811839796716317,68,93,3375,rrc00,codered,normal,0
2001-07-06 05:21:00+00:00,3011,393,5.314845566257057,16.0,2.052250581374186,71,109,3404,rrc00,codered,normal,0
2001-07-06 05:24:00+00:00,2642,355,5.355412566237699,19.0,2.1111494872630603,49,91,2997,rrc00,codered,normal,0
2001-07-06 05:27:00+00:00,2306,269,4.719861231569818,15.0,1.479702267759182,39,125,2575,rrc00,codered,normal,0
2001-07-06 05:30:00+00:00,2941,343,4.914314858891533,14.0,1.7592624015085607,71,91,3284,rrc00,codered,normal,0
2001-07-06 05:33:00+00:00,2012,223,5.787773359840954,16.0,2.3665557453293875,56,66,2235,rrc00,codered,normal,0
2001-07-06 05:36:00+00:00,2351,331,5.136537643555934,19.0,1.8908060049990396,57,70,2682,rrc00,codered,normal,0
2001-07-06 05:39:00+00:00,1634,426,4.804161566707466,15.0,1.8593986507248121,63,87,2060,rrc00,codered,normal,0
2001-07-06 05:42:00+00:00,2286,375,4.866141732283465,15.0,1.9215861059978818,91,100,2661,rrc00,codered,normal,0
2001-07-06 05:45:00+00:00,1775,314,5.39887323943662,15.0,2.2822768155517417,75,119,2089,rrc00,codered,normal,0
2001-07-06 05:48:00+00:00,1766,359,4.724235560588902,15.0,1.9286101765038937,72,89,2125,rrc00,codered,normal,0
2001-07-06 05:51:00+00:00,1685,246,4.8225519287833825,15.0,1.8230217564403166,36,72,1931,rrc00,codered,normal,0
2001-07-06 05:54:00+00:00,2026,312,4.941757156959526,15.0,2.009003346060514,75,93,2338,rrc00,codered,normal,0
2001-07-06 05:57:00+00:00,1574,425,4.846886912325286,15.0,1.6761462246392913,86,106,1999,rrc00,codered,normal,0
2001-07-06 06:00:00+00:00,3722,778,5.026598602901665,15.0,1.5905726039933175,128,138,4500,rrc00,codered,normal,0
2001-07-06 06:03:00+00:00,2137,506,4.573701450631726,15.0,1.8468050319863492,98,109,2643,rrc00,codered,normal,0
2001-07-06 06:06:00+00:00,4083,743,4.83321087435709,15.0,1.8410653379506325,120,168,4826,rrc00,codered,normal,0
2001-07-06 06:09:00+00:00,4868,807,4.990961380443714,15.0,1.8017841461831776,117,135,5675,rrc00,codered,normal,0
2001-07-06 06:12:00+00:00,3205,578,4.7051482059282375,16.0,1.7874903361707883,120,177,3783,rrc00,codered,normal,0
