,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2005-05-25 04:00:00+00:00,2030,511,5.997536945812808,22.0,2.471411682978594,114,132,2541,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:03:00+00:00,1740,365,5.00632183908046,16.0,2.4824592066158027,97,140,2105,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:06:00+00:00,1866,202,4.493569131832797,16.0,1.41769986210965,45,79,2068,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:09:00+00:00,1208,177,5.071192052980132,15.0,1.7796396045424618,44,51,1385,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:12:00+00:00,1487,212,4.810356422326833,15.0,2.069167207553603,46,70,1699,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:15:00+00:00,3401,391,5.5986474566304025,16.0,2.0118111823799727,96,133,3792,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:18:00+00:00,2236,249,5.642665474060823,18.0,2.539622479953726,58,75,2485,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:21:00+00:00,2413,326,5.312888520513883,16.0,2.2904302948038318,93,118,2739,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:24:00+00:00,1430,250,5.207692307692308,24.0,2.1705781165097235,59,89,1680,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:27:00+00:00,1117,265,4.953446732318711,11.0,1.9940778996124962,67,84,1382,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:30:00+00:00,1445,176,4.72318339100346,13.0,1.756702115547518,57,71,1621,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:33:00+00:00,937,123,4.710779082177162,13.0,1.7515418215644882,29,51,1060,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:36:00+00:00,5640,327,5.924822695035461,22.0,2.716710986760319,104,117,5967,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:39:00+00:00,25487,463,4.677639580962844,17.0,1.5109166688657045,108,217,25950,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:42:00+00:00,22291,383,4.73886321833924,20.0,1.6936539288740706,78,182,22674,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:45:00+00:00,24432,649,4.873608382449247,19.0,1.586922946663187,141,396,25081,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:48:00+00:00,26403,645,4.96360262091429,18.0,1.5420235697682487,157,347,27048,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:51:00+00:00,31559,614,4.910580183149023,21.0,1.3405002355179103,133,360,32173,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:54:00+00:00,21323,387,5.019556347605872,34.0,1.5474917793812846,77,228,21710,rrc00,moscow,blackout_anomalous,1
2005-05-25 04:57:00+00:00,31498,585,4.899961902343006,24.0,1.468506345961385,110,412,32083,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:00:00+00:00,21381,543,4.839951358682943,25.0,1.4718141906522995,92,363,21924,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:03:00+00:00,21012,479,4.531125071387779,20.0,1.4266881218126815,76,265,21491,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:06:00+00:00,28322,313,4.611362191935598,25.0,1.4106295912634723,49,204,28635,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:09:00+00:00,20100,527,4.7506467661691545,19.0,1.4672247060053303,140,201,20627,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:12:00+00:00,25486,513,4.643608255512831,24.0,1.4717232443786894,126,309,25999,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:15:00+00:00,25963,365,5.026152601779455,24.0,2.09767317057608,63,247,26328,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:18:00+00:00,25002,467,4.64454843612511,20.0,1.4201136363877835,118,259,25469,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:21:00+00:00,56662,549,4.6488122551268924,24.0,1.4328147669955793,155,230,57211,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:24:00+00:00,29385,315,4.587680789518462,20.0,1.2733888477565685,70,156,29700,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:27:00+00:00,19663,427,4.6789401413822915,21.0,1.4601131751640233,80,311,20090,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:30:00+00:00,39986,448,4.8395188315910564,23.0,1.421051228445283,91,254,40434,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:33:00+00:00,34643,663,4.819126519065901,22.0,1.3549705234122547,132,419,35306,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:36:00+00:00,31416,491,4.760217723453017,24.0,1.445322972907393,62,357,31907,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:39:00+00:00,38551,958,4.797514980156157,23.0,1.4003838723314752,187,369,39509,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:42:00+00:00,29079,502,4.656212386945906,23.0,1.3137705905377826,141,201,29581,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:45:00+00:00,49851,1042,4.866341698260817,24.0,1.582210097715949,205,617,50893,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:48:00+00:00,45740,468,4.778508963707914,24.0,1.3720066141791087,66,353,46208,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:51:00+00:00,41087,312,4.600287195463285,24.0,1.3113102468576419,54,185,41399,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:54:00+00:00,19359,299,4.771269177126918,18.0,1.2621470321466712,77,104,19658,rrc00,moscow,blackout_anomalous,1
2005-05-25 05:57:00+00:00,41773,455,4.671007588633807,21.0,1.4149721896994063,135,180,42228,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:00:00+00:00,99656,453,5.450710443927109,24.0,1.5388583787286452,95,286,100109,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:03:00+00:00,122231,671,5.341656371951469,34.0,1.7004462955267463,124,205,122902,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:06:00+00:00,27963,930,4.84268497657619,21.0,1.5484980224929512,151,184,28893,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:09:00+00:00,26128,640,4.782800061236987,18.0,1.5852532288513355,135,381,26768,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:12:00+00:00,36256,392,4.8463978375992935,24.0,2.046416296608403,62,210,36648,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:15:00+00:00,31347,488,4.724439340287747,24.0,1.8557384453564003,98,289,31835,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:18:00+00:00,36828,773,4.916639513413707,24.0,1.526601341889658,122,527,37601,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:21:00+00:00,42512,975,4.788694956718103,22.0,1.4651648074433214,200,422,43487,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:24:00+00:00,34977,490,4.672356119735826,25.0,1.6532052170983227,118,299,35467,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:27:00+00:00,27952,560,4.620027189467659,24.0,1.3863307247847663,122,246,28512,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:30:00+00:00,30651,442,4.762063227953411,17.0,1.3416885345575356,60,268,31093,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:33:00+00:00,34713,637,5.043153861665658,18.0,1.5409163785433482,59,496,35350,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:36:00+00:00,39225,636,4.520713830465264,21.0,1.2439110591510618,93,423,39861,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:39:00+00:00,35872,279,4.5,28.0,1.4267148155925284,60,164,36151,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:42:00+00:00,41522,255,4.477867154761332,19.0,1.3979948062256327,55,78,41777,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:45:00+00:00,3471,308,4.62057044079516,17.0,1.8594593185183654,86,117,3779,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:48:00+00:00,3184,162,4.556218592964824,17.0,2.046717011479955,34,62,3346,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:51:00+00:00,18237,162,4.216592641333553,28.0,1.268358287231904,33,85,18399,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:54:00+00:00,23743,240,4.777365960493619,18.0,1.3996220401109862,58,86,23983,rrc00,moscow,blackout_anomalous,1
2005-05-25 06:57:00+00:00,42488,1440,4.748211259649784,19.0,1.445621721911801,526,826,43928,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:00:00+00:00,43934,1371,4.922155961214549,24.0,1.5842795145632607,527,774,45305,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:03:00+00:00,70010,917,4.867161834023711,27.0,1.5704955564293022,284,498,70927,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:06:00+00:00,39800,1287,4.736482412060301,24.0,1.6303206480689039,313,794,41087,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:09:00+00:00,39432,471,4.7077754108338405,25.0,1.4642706230657987,84,255,39903,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:12:00+00:00,50010,558,4.619276144771046,22.0,1.4621603104222667,91,394,50568,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:15:00+00:00,53717,998,4.634696650967105,24.0,1.5094853236414063,110,746,54715,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:18:00+00:00,199841,707,3.9069610340220473,29.0,1.6702674990476727,103,429,200548,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:21:00+00:00,62430,866,4.850376421592183,25.0,1.7142745533253891,232,450,63296,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:24:00+00:00,55679,791,4.566335602291708,25.0,1.6252176069219886,191,265,56470,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:27:00+00:00,6666,896,6.419141914191419,29.0,2.5128806339877037,226,324,7562,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:30:00+00:00,3625,987,6.6673103448275866,21.0,2.6900981279813654,236,313,4612,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:33:00+00:00,6923,1429,5.847464971833021,26.0,2.8441872272609845,214,274,8352,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:36:00+00:00,1644,446,5.206204379562044,18.0,1.9153460035878997,82,156,2090,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:39:00+00:00,8276,1555,6.201063315611407,19.0,2.572849434013625,220,872,9831,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:42:00+00:00,13586,2260,5.618651553069336,21.0,2.093522809007968,377,789,15846,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:45:00+00:00,6687,914,5.668461193360251,29.0,2.5725884291145036,184,303,7601,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:48:00+00:00,7033,857,5.506185127257216,21.0,2.216363691870125,208,274,7890,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:51:00+00:00,6203,1197,5.976463001773335,22.0,2.706818838557857,248,270,7400,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:54:00+00:00,3675,594,5.0429931972789115,20.0,2.2799455223727905,117,174,4269,rrc00,moscow,blackout_anomalous,1
2005-05-25 07:57:00+00:00,4534,551,5.384869872077636,16.0,1.9451795390596005,151,192,5085,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:00:00+00:00,0,0,0.0,0.0,0.0,0,0,0,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:03:00+00:00,327576,1091,3.730071800131878,29.0,1.5951922195851977,202,273,328667,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:06:00+00:00,5690,1093,6.124077328646749,25.0,2.8863779640735765,187,217,6783,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:09:00+00:00,5291,1228,5.5728595728595725,24.0,2.4642084551179,214,230,6519,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:12:00+00:00,8894,584,5.393748594558129,18.0,1.7053960189643926,161,203,9478,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:15:00+00:00,3882,662,5.587841318907779,19.0,1.958254837032864,135,183,4544,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:18:00+00:00,3750,482,5.381066666666666,19.0,2.3543693130480237,74,95,4232,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:21:00+00:00,53793,291,3.779060472552191,23.0,1.8811820299178117,67,80,54084,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:24:00+00:00,82359,339,3.7026797314197597,19.0,1.391042135312021,69,95,82698,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:27:00+00:00,1221,174,5.238329238329238,18.0,2.006469101899276,46,55,1395,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:30:00+00:00,1932,230,5.055383022774327,20.0,2.268137616799009,52,82,2162,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:33:00+00:00,2256,331,5.652925531914893,20.0,2.459894686118682,59,141,2587,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:36:00+00:00,3494,786,5.4977103606182025,21.0,1.7917863930210813,130,208,4280,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:39:00+00:00,6551,548,5.714852694245153,19.0,2.078351713580792,106,141,7099,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:42:00+00:00,10064,2631,6.972277424483307,20.0,2.628442655086881,368,425,12695,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:45:00+00:00,1506,472,5.883798140770252,22.0,3.3052600714412383,101,122,1978,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:48:00+00:00,3096,191,5.363049095607235,19.0,2.0651479804246846,32,75,3287,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:51:00+00:00,5684,1085,6.667663617171006,17.0,2.5112420201186176,126,561,6769,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:54:00+00:00,5724,646,6.120545073375262,19.0,2.397180672079835,151,181,6370,rrc00,moscow,blackout_anomalous,1
2005-05-25 08:57:00+00:00,3716,652,5.366792249730893,18.0,2.028262509178767,129,210,4368,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:00:00+00:00,2265,359,5.28167770419426,16.0,1.9849644126595751,68,107,2624,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:03:00+00:00,4261,473,5.5890636000938745,20.0,2.194564040273891,105,149,4734,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:06:00+00:00,1665,285,5.427627627627627,22.0,1.9168181106058615,74,90,1950,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:09:00+00:00,98989,353,3.7689339219509237,28.0,1.7299172174569781,76,95,99342,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:12:00+00:00,35669,340,3.7011690823964787,26.0,1.5533875934495636,77,87,36009,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:15:00+00:00,1716,317,5.161421911421911,25.0,2.3225215040287717,75,100,2033,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:18:00+00:00,1894,336,5.1304118268215415,15.0,2.306364670432121,64,82,2230,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:21:00+00:00,5607,571,5.910647405029428,20.0,2.236276713293725,115,164,6178,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:24:00+00:00,6628,298,6.37990343995172,21.0,2.3034505858425662,68,142,6926,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:27:00+00:00,1858,250,4.7814854682454255,18.0,1.7578492430543038,51,62,2108,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:30:00+00:00,1896,255,5.389240506329114,20.0,2.149568265249288,64,73,2151,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:33:00+00:00,3813,511,5.977445580907422,24.0,1.9323776760278826,87,112,4324,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:36:00+00:00,1905,305,5.135958005249344,15.0,1.8519744555644424,75,107,2210,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:39:00+00:00,6327,840,6.5332701122174806,17.0,2.256464175197439,151,209,7167,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:42:00+00:00,7636,392,5.714903090623363,16.0,1.9963410751562682,77,93,8028,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:45:00+00:00,12848,396,4.680183686176837,21.0,1.33087891861836,94,137,13244,rrc00,moscow,blackout_anomalous,1
2005-05-25 09:48:00+00:00,4468,397,5.328111011638317,21.0,1.7137986817090085,86,103,4865,rrc00,moscow,blackout_anomalous,1
