,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2015-06-12 23:12:00+00:00,8372,614,6.171524128045867,21.0,2.535219932110778,80,144,8986,rrc00,tmnet,normal,0
2015-06-12 23:15:00+00:00,6476,568,5.472205064854848,15.0,2.59656008817197,59,96,7044,rrc00,tmnet,normal,0
2015-06-12 23:18:00+00:00,13340,1073,6.277136431784108,26.0,2.946937355287531,98,369,14413,rrc00,tmnet,normal,0
2015-06-12 23:21:00+00:00,8952,917,6.654714030384271,26.0,3.1306043770183365,124,181,9869,rrc00,tmnet,normal,0
2015-06-12 23:24:00+00:00,11162,694,5.394463357821179,27.0,2.4208335779077386,116,261,11856,rrc00,tmnet,normal,0
2015-06-12 23:27:00+00:00,6074,728,6.077214356272638,26.0,2.907100366880983,79,105,6802,rrc00,tmnet,normal,0
2015-06-12 23:30:00+00:00,7848,765,5.855249745158002,20.0,2.5635044390410395,89,174,8613,rrc00,tmnet,normal,0
2015-06-12 23:33:00+00:00,5811,752,6.062983995869902,26.0,3.223583395596498,83,116,6563,rrc00,tmnet,normal,0
2015-06-12 23:36:00+00:00,5596,469,5.286275911365261,21.0,2.1791373025780016,65,137,6065,rrc00,tmnet,normal,0
2015-06-12 23:39:00+00:00,11335,904,5.36444640494045,27.0,1.8733963152426665,161,225,12239,rrc00,tmnet,normal,0
2015-06-12 23:42:00+00:00,9387,652,5.374880153403644,26.0,1.9014215564277053,157,221,10039,rrc00,tmnet,normal,0
2015-06-12 23:45:00+00:00,7687,424,5.858072069728112,30.0,2.5728909812836265,65,109,8111,rrc00,tmnet,normal,0
2015-06-12 23:48:00+00:00,7912,534,5.710819009100101,32.0,2.4042417513618584,58,130,8446,rrc00,tmnet,normal,0
2015-06-12 23:51:00+00:00,12152,817,6.813528637261356,36.0,2.938550155344217,149,331,12969,rrc00,tmnet,normal,0
2015-06-12 23:54:00+00:00,21,2,5.142857142857143,10.0,1.8331787195162055,0,2,23,rrc00,tmnet,normal,0
