,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2001-08-25 19:09:00+00:00,270,73,5.881481481481481,11.0,1.610391495312734,26,47,343,rrc04,nimda,normal,0
2001-08-25 19:12:00+00:00,200,42,5.4,18.0,2.0591260281974,11,30,242,rrc04,nimda,normal,0
2001-08-25 19:15:00+00:00,437,32,4.9588100686498855,18.0,1.6413273785166738,11,19,469,rrc04,nimda,normal,0
2001-08-25 19:18:00+00:00,434,38,5.2695852534562215,14.0,1.5129689167966,11,25,472,rrc04,nimda,normal,0
2001-08-25 19:21:00+00:00,224,44,5.508928571428571,15.0,1.65828835870371,6,38,268,rrc04,nimda,normal,0
2001-08-25 19:24:00+00:00,214,25,5.0233644859813085,11.0,1.5601389489552415,4,19,239,rrc04,nimda,normal,0
2001-08-25 19:27:00+00:00,299,51,5.444816053511706,17.0,1.321091401549227,19,30,350,rrc04,nimda,normal,0
2001-08-25 19:30:00+00:00,278,56,5.258992805755396,15.0,1.946545102092581,6,49,334,rrc04,nimda,normal,0
2001-08-25 19:33:00+00:00,299,50,5.197324414715719,16.0,1.5873221171050143,9,37,349,rrc04,nimda,normal,0
2001-08-25 19:36:00+00:00,304,51,5.440789473684211,11.0,1.3388602410828228,18,30,355,rrc04,nimda,normal,0
2001-08-25 19:39:00+00:00,147,49,4.959183673469388,13.0,1.8839730453623298,11,30,196,rrc04,nimda,normal,0
2001-08-25 19:42:00+00:00,209,31,5.315789473684211,18.0,1.9133851046115844,6,25,240,rrc04,nimda,normal,0
2001-08-25 19:45:00+00:00,173,31,5.595375722543353,18.0,1.7264958339402146,5,21,204,rrc04,nimda,normal,0
2001-08-25 19:48:00+00:00,231,39,6.147186147186147,18.0,3.3490941276965827,8,24,270,rrc04,nimda,normal,0
2001-08-25 19:51:00+00:00,395,20,5.116455696202531,9.0,0.8277513201663731,2,17,415,rrc04,nimda,normal,0
2001-08-25 19:54:00+00:00,178,20,4.966292134831461,17.0,1.7219628087323022,3,15,198,rrc04,nimda,normal,0
2001-08-25 19:57:00+00:00,302,35,5.029801324503311,10.0,1.909137827736976,2,33,337,rrc04,nimda,normal,0
2001-08-25 20:00:00+00:00,111,22,5.162162162162162,15.0,2.1119161724958166,3,18,133,rrc04,nimda,normal,0
2001-08-25 20:03:00+00:00,224,24,5.977678571428571,17.0,2.6766920490140627,8,15,248,rrc04,nimda,normal,0
2001-08-25 20:06:00+00:00,291,27,5.233676975945017,8.0,1.0256335995545314,8,18,318,rrc04,nimda,normal,0
2001-08-25 20:09:00+00:00,235,12,5.229787234042553,12.0,1.1842790954868887,3,8,247,rrc04,nimda,normal,0
2001-08-25 20:12:00+00:00,145,14,5.813793103448276,18.0,2.406847148984149,3,10,159,rrc04,nimda,normal,0
2001-08-25 20:15:00+00:00,198,26,4.909090909090909,9.0,1.4077054120408405,5,18,224,rrc04,nimda,normal,0
2001-08-25 20:18:00+00:00,291,45,5.436426116838488,18.0,2.3001373656585526,12,21,336,rrc04,nimda,normal,0
2001-08-25 20:21:00+00:00,326,66,5.690184049079755,10.0,1.5164826401999387,20,37,392,rrc04,nimda,normal,0
2001-08-25 20:24:00+00:00,237,83,4.789029535864979,9.0,1.3801661319820338,10,59,320,rrc04,nimda,normal,0
2001-08-25 20:27:00+00:00,272,84,5.5625,13.0,2.108227492887024,29,51,356,rrc04,nimda,normal,0
