,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2003-01-05 06:36:00+00:00,4786,712,4.632887588800669,11.0,1.2551593061154103,229,297,5498,rrc00,slammer,normal,0
2003-01-05 06:39:00+00:00,2878,201,5.162612925642808,12.0,1.4947088926148715,34,133,3079,rrc00,slammer,normal,0
2003-01-05 06:42:00+00:00,5154,586,4.8756305781916955,14.0,1.5251913371078016,166,261,5740,rrc00,slammer,normal,0
2003-01-05 06:45:00+00:00,2863,812,6.062871114215858,16.0,1.9509066467871343,138,167,3675,rrc00,slammer,normal,0
2003-01-05 06:48:00+00:00,2644,527,5.515128593040847,13.0,1.5488020425880609,117,177,3171,rrc00,slammer,normal,0
2003-01-05 06:51:00+00:00,3234,584,5.4607297464440325,14.0,1.4833139823977743,128,139,3818,rrc00,slammer,normal,0
2003-01-05 06:54:00+00:00,1934,236,5.074457083764219,11.0,1.3830257321428858,46,123,2170,rrc00,slammer,normal,0
2003-01-05 06:57:00+00:00,4494,601,5.0645304850912325,15.0,1.7411027662809344,111,180,5095,rrc00,slammer,normal,0
2003-01-05 07:00:00+00:00,2187,538,6.204389574759945,16.0,2.361832410771708,95,110,2725,rrc00,slammer,normal,0
2003-01-05 07:03:00+00:00,2805,431,5.86096256684492,15.0,2.4707757412004514,57,130,3236,rrc00,slammer,normal,0
2003-01-05 07:06:00+00:00,2320,288,5.167241379310345,16.0,2.180943162869464,95,138,2608,rrc00,slammer,normal,0
2003-01-05 07:09:00+00:00,1598,320,5.519399249061327,11.0,1.5373730954432232,86,96,1918,rrc00,slammer,normal,0
2003-01-05 07:12:00+00:00,3046,711,5.772488509520683,27.0,2.328090370350908,130,150,3757,rrc00,slammer,normal,0
2003-01-05 07:15:00+00:00,2489,389,5.736038569706709,21.0,2.392869525110262,31,123,2878,rrc00,slammer,normal,0
2003-01-05 07:18:00+00:00,3133,488,5.608681774656878,16.0,2.498786418225811,64,152,3621,rrc00,slammer,normal,0
2003-01-05 07:21:00+00:00,4310,751,4.917401392111369,11.0,1.4019041488620647,216,268,5061,rrc00,slammer,normal,0
2003-01-05 07:24:00+00:00,4295,827,6.062630966239814,15.0,2.1986424147653034,122,186,5122,rrc00,slammer,normal,0
2003-01-05 07:27:00+00:00,6091,982,4.9028074207847645,15.0,1.622290853509675,241,307,7073,rrc00,slammer,normal,0
2003-01-05 07:30:00+00:00,2159,373,5.1449745252431685,16.0,2.2311557615363014,87,157,2532,rrc00,slammer,normal,0
2003-01-05 07:33:00+00:00,1529,257,5.4983649444081095,15.0,2.6873545300932475,45,123,1786,rrc00,slammer,normal,0
2003-01-05 07:36:00+00:00,3603,220,4.463225090202609,12.0,1.285487357992331,28,100,3823,rrc00,slammer,normal,0
2003-01-05 07:39:00+00:00,3434,669,4.580663948747816,15.0,1.4350788806777433,158,216,4103,rrc00,slammer,normal,0
2003-01-05 07:42:00+00:00,1323,118,4.941798941798941,11.0,1.5114875111077524,29,37,1441,rrc00,slammer,normal,0
2003-01-05 07:45:00+00:00,1105,111,5.454298642533937,13.0,1.765927411084577,26,34,1216,rrc00,slammer,normal,0
2003-01-05 07:48:00+00:00,755,126,5.419867549668874,15.0,1.848536914475544,20,40,881,rrc00,slammer,normal,0
2003-01-05 07:51:00+00:00,1210,276,5.146280991735537,16.0,1.8712943027019124,35,49,1486,rrc00,slammer,normal,0
2003-01-05 07:54:00+00:00,1045,158,5.138755980861244,13.0,1.673571770661521,27,44,1203,rrc00,slammer,normal,0
2003-01-05 07:57:00+00:00,4442,552,4.908374606033318,13.0,1.5970557997523562,144,234,4994,rrc00,slammer,normal,0
2003-01-05 08:00:00+00:00,2560,316,5.031640625,14.0,1.5890785839125796,68,77,2876,rrc00,slammer,normal,0
2003-01-05 08:03:00+00:00,3796,648,5.2349841938883035,16.0,1.6352281333875842,74,157,4444,rrc00,slammer,normal,0
2003-01-05 08:06:00+00:00,3827,676,5.457015939378103,12.0,1.7648307047023455,95,127,4503,rrc00,slammer,normal,0
2003-01-05 08:09:00+00:00,2999,571,5.620873624541514,13.0,1.8222013910847297,84,126,3570,rrc00,slammer,normal,0
2003-01-05 08:12:00+00:00,1516,283,5.261213720316623,13.0,1.9169015247640886,34,102,1799,rrc00,slammer,normal,0
2003-01-05 08:15:00+00:00,1170,118,5.158974358974359,14.0,1.4577909670511895,18,46,1288,rrc00,slammer,normal,0
2003-01-05 08:18:00+00:00,1571,228,5.886059834500318,25.0,3.6575745381969913,22,85,1799,rrc00,slammer,normal,0
2003-01-05 08:21:00+00:00,3759,268,4.512104283054004,13.0,1.4889143661262394,19,176,4027,rrc00,slammer,normal,0
2003-01-05 08:24:00+00:00,998,90,4.939879759519038,13.0,1.6911868647770214,15,26,1088,rrc00,slammer,normal,0
2003-01-05 08:27:00+00:00,1760,193,4.43125,11.0,1.2540120273636641,26,39,1953,rrc00,slammer,normal,0
2003-01-05 08:30:00+00:00,673,67,5.117384843982169,14.0,1.8437181396548754,13,27,740,rrc00,slammer,normal,0
2003-01-05 08:33:00+00:00,748,180,4.897058823529412,13.0,1.7099400845633386,24,34,928,rrc00,slammer,normal,0
2003-01-05 08:36:00+00:00,1940,363,5.468041237113402,14.0,1.7220550173660492,98,134,2303,rrc00,slammer,normal,0
2003-01-05 08:39:00+00:00,4363,411,5.617923447169379,11.0,1.881431418384348,65,96,4774,rrc00,slammer,normal,0
2003-01-05 08:42:00+00:00,1051,126,4.721217887725976,14.0,1.685364560647657,19,41,1177,rrc00,slammer,normal,0
2003-01-05 08:45:00+00:00,7948,1793,3.366255661801711,11.0,1.0830411250606435,189,200,9741,rrc00,slammer,normal,0
2003-01-05 08:48:00+00:00,1174,675,4.718909710391823,10.0,1.275252657075295,180,193,1849,rrc00,slammer,normal,0
2003-01-05 08:51:00+00:00,2182,322,4.8583868010999085,17.0,1.5030127888407414,61,102,2504,rrc00,slammer,normal,0
2003-01-05 08:54:00+00:00,2457,431,5.407407407407407,18.0,2.214686721684953,42,101,2888,rrc00,slammer,normal,0
2003-01-05 08:57:00+00:00,14,24,4.642857142857143,9.0,1.3420210162897097,0,24,38,rrc00,slammer,normal,0
