,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2003-01-25 05:30:00+00:00,18132,3751,4.8840172071475845,19.0,1.787723908163537,615,1120,21883,rrc00,slammer,anomalous,1
2003-01-25 05:33:00+00:00,65361,11901,4.935037713621273,19.0,1.768463721174542,1617,2591,77262,rrc00,slammer,anomalous,1
2003-01-25 05:36:00+00:00,70859,13535,5.188882146234071,19.0,1.948025611829475,1870,2617,84394,rrc00,slammer,anomalous,1
2003-01-25 05:39:00+00:00,68252,12512,4.947752446814746,19.0,1.8914363794396927,1899,3727,80764,rrc00,slammer,anomalous,1
2003-01-25 05:42:00+00:00,70349,10815,4.908939714850247,18.0,1.828837982100052,1650,2671,81164,rrc00,slammer,anomalous,1
2003-01-25 05:45:00+00:00,71389,11874,4.906414153441006,19.0,1.9692041090603003,1756,2742,83263,rrc00,slammer,anomalous,1
2003-01-25 05:48:00+00:00,54247,9204,5.088889708186628,17.0,2.2189138562878776,1532,2563,63451,rrc00,slammer,anomalous,1
2003-01-25 05:51:00+00:00,49058,9538,4.891638468751274,21.0,1.9228884263305082,1602,2419,58596,rrc00,slammer,anomalous,1
2003-01-25 05:54:00+00:00,55396,10709,4.937666979565312,20.0,1.9857685777918423,1667,2676,66105,rrc00,slammer,anomalous,1
2003-01-25 05:57:00+00:00,62015,11275,5.111682657421592,18.0,2.0529493610433436,1825,2767,73290,rrc00,slammer,anomalous,1
2003-01-25 06:00:00+00:00,56773,8665,4.857414616102725,20.0,1.8853061336396204,1261,2854,65438,rrc00,slammer,anomalous,1
2003-01-25 06:03:00+00:00,62408,12044,4.938341238302781,20.0,1.956629550266932,1776,2848,74452,rrc00,slammer,anomalous,1
2003-01-25 06:06:00+00:00,51522,8866,5.2007297853344205,19.0,2.1685510130895858,1589,2513,60388,rrc00,slammer,anomalous,1
2003-01-25 06:09:00+00:00,52422,8565,5.012151386822326,19.0,2.0234370324050333,1305,2051,60987,rrc00,slammer,anomalous,1
2003-01-25 06:12:00+00:00,46947,8278,4.878352184378128,21.0,1.9601666709095849,1230,1895,55225,rrc00,slammer,anomalous,1
2003-01-25 06:15:00+00:00,135165,8722,4.616698109717753,22.0,1.4523097663731412,1376,2578,143887,rrc00,slammer,anomalous,1
2003-01-25 06:18:00+00:00,78313,10313,4.7948105678495265,17.0,1.6436677115402947,1611,2631,88626,rrc00,slammer,anomalous,1
2003-01-25 06:21:00+00:00,48561,9382,5.084203373077161,19.0,2.21945571206588,1311,2255,57943,rrc00,slammer,anomalous,1
2003-01-25 06:24:00+00:00,42407,8657,4.884736010564294,19.0,1.986884802385576,1319,2866,51064,rrc00,slammer,anomalous,1
2003-01-25 06:27:00+00:00,63197,9966,4.579726885769894,19.0,1.8615528014631295,1155,4286,73163,rrc00,slammer,anomalous,1
2003-01-25 06:30:00+00:00,51074,7952,4.8074362689431025,22.0,2.058875820952497,1217,2845,59026,rrc00,slammer,anomalous,1
2003-01-25 06:33:00+00:00,30775,5265,4.872526401299757,21.0,2.0756209063668547,945,1535,36040,rrc00,slammer,anomalous,1
2003-01-25 06:36:00+00:00,179785,12230,4.682598659509971,20.0,1.5503092048431653,1615,2822,192015,rrc00,slammer,anomalous,1
2003-01-25 06:39:00+00:00,56191,9463,5.012564289654927,23.0,1.9510531378558316,1448,2497,65654,rrc00,slammer,anomalous,1
2003-01-25 06:42:00+00:00,50053,8566,4.986494316025014,20.0,1.9157575703778624,1352,2222,58619,rrc00,slammer,anomalous,1
2003-01-25 06:45:00+00:00,50102,8350,4.904554708394874,17.0,1.8959584670958967,1213,1921,58452,rrc00,slammer,anomalous,1
2003-01-25 06:48:00+00:00,50990,8198,5.058933124141989,21.0,2.031676517484862,1332,2293,59188,rrc00,slammer,anomalous,1
