,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2001-07-19 13:21:00+00:00,1416,213,4.757062146892656,13.0,2.25093034415036,30,152,1629,rrc00,codered,anomalous,1
2001-07-19 13:24:00+00:00,2798,248,5.490707648320229,17.0,2.7476195687907956,40,58,3046,rrc00,codered,anomalous,1
2001-07-19 13:27:00+00:00,3100,750,4.924838709677419,19.0,1.92684661486358,100,206,3850,rrc00,codered,anomalous,1
2001-07-19 13:30:00+00:00,2662,372,4.833583771600301,20.0,2.0536820400002487,55,126,3034,rrc00,codered,anomalous,1
2001-07-19 13:33:00+00:00,5304,903,4.683634992458522,17.0,1.9091912479421664,210,275,6207,rrc00,codered,anomalous,1
2001-07-19 13:36:00+00:00,4685,670,5.740875133404482,17.0,1.7183436473801095,170,300,5355,rrc00,codered,anomalous,1
2001-07-19 13:39:00+00:00,1935,197,5.293023255813954,14.0,1.941103846160228,36,48,2132,rrc00,codered,anomalous,1
2001-07-19 13:42:00+00:00,7355,1081,4.332834806254249,16.0,1.649803580764679,259,280,8436,rrc00,codered,anomalous,1
2001-07-19 13:45:00+00:00,1867,178,4.987145152651312,13.0,1.5548688985673336,34,60,2045,rrc00,codered,anomalous,1
2001-07-19 13:48:00+00:00,6696,461,5.24537037037037,15.0,1.4163164484608046,67,212,7157,rrc00,codered,anomalous,1
2001-07-19 13:51:00+00:00,5296,472,5.0959214501510575,15.0,1.7643066421018385,82,180,5768,rrc00,codered,anomalous,1
2001-07-19 13:54:00+00:00,2361,472,4.845404489623041,13.0,1.8385228586745592,84,190,2833,rrc00,codered,anomalous,1
2001-07-19 13:57:00+00:00,2804,425,4.4629101283880175,22.0,1.731344691643219,84,129,3229,rrc00,codered,anomalous,1
2001-07-19 14:00:00+00:00,48607,969,5.064250005143292,17.0,1.1611767561961077,187,345,49576,rrc00,codered,anomalous,1
2001-07-19 14:03:00+00:00,9919,1492,4.901502167557213,15.0,1.810922479736229,258,422,11411,rrc00,codered,anomalous,1
2001-07-19 14:06:00+00:00,9349,1707,5.266231682532891,15.0,1.8844679120083172,317,394,11056,rrc00,codered,anomalous,1
2001-07-19 14:09:00+00:00,10442,9264,5.3478260869565215,15.0,1.6297457523822418,2677,6158,19706,rrc00,codered,anomalous,1
2001-07-19 14:12:00+00:00,13642,23898,5.680178859404779,16.0,1.3734454731232684,6367,6486,37540,rrc00,codered,anomalous,1
