num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,ann_wit_ratio,ann_diff,wit_diff,ann_roll_std,wit_roll_std
7934,1412,4.529619359717671,22.0,1.8188208634464489,168,350,9346,5.615003538570417,324.0,312.0,1237.5186193793627,361.0650910863469
4825,373,5.174507772020726,17.0,2.247442505317196,62,82,5198,12.901069518716577,828.0,-23.0,1601.169260259591,23.000000031087954
2814,434,5.267235252309879,21.0,2.250407772435889,46,188,3248,6.468965517241379,-736.0,59.0,411.25661112047237,47.50789408087631
7061,388,5.46537317660388,26.0,2.0788446803171974,81,156,7449,18.151670951156813,1281.0,-559.0,831.1692568151514,281.26559216116215
229,97,5.37117903930131,13.0,1.9752284502879724,31,56,326,2.336734693877551,-216.0,1.0,120.10134667820608,22.810816147900994
416,99,5.134615384615385,13.0,1.655745778445543,33,66,515,4.16,-248.0,43.0,661.2495747753101,26.057628441590765
636,86,5.504716981132075,19.0,1.7896390526495127,19,61,722,7.310344827586207,56.0,14.0,122.1856516684632,55.29315810598386
379,83,5.870712401055409,19.0,2.677308590110596,16,59,462,4.511904761904762,-239.0,-41.0,138.27629396983716,37.072002014098686
2424,409,4.661303630363037,15.0,1.5467055215893146,72,105,2833,5.912195121951219,-1921.0,-112.0,4132.960480517364,95.97395480026493
224,31,5.879464285714286,15.0,1.566595398174536,7,23,255,7.0,31.0,-6.0,59.50070147077123,11.930353445451203
424,102,6.09433962264151,15.0,2.554235483177772,30,64,526,4.116504854368932,162.0,24.0,127.25695845049302,24.0
130,34,5.1,15.0,2.3885946946655925,5,29,164,3.7142857142857144,-111.0,-5.0,270.47057783436486,44.23799272118895
354,144,6.384180790960452,15.0,2.5840402235489965,37,90,498,2.4413793103448276,180.0,108.0,117.18930614208713,55.74943945906564
1751,425,5.131924614505997,18.0,1.8344575188260872,51,61,2176,4.110328638497653,-1102.0,95.0,553.7806426648353,60.35726965329074
3300,305,5.536060606060606,17.0,2.066229825865604,50,121,3605,10.784313725490197,686.0,-134.0,694.015369800794,91.92025529441455
2733,300,5.0080497621661175,14.0,1.673475616367778,74,224,3033,9.079734219269103,482.0,-78.0,840.6878137216866,73.05705532891182
504,138,5.057539682539683,13.0,1.867289091172708,38,70,642,3.6258992805755397,115.0,-2.0,77.30674921785406,0.9999985041284768
946,120,4.766384778012685,15.0,1.7728785481979492,35,55,1066,7.818181818181818,492.0,19.0,327.7056608309508,30.116440643073755
3375,843,4.934518518518519,14.0,1.5454141089609552,117,135,4218,3.998815165876777,1232.0,441.0,712.7432919267759,220.70568637911984
1652,293,5.87227602905569,25.0,2.9648924624071054,40,79,1945,5.619047619047619,-6611.0,-1343.0,3418.606002479525,707.9710446056407
343,70,5.443148688046647,21.0,2.201670052189517,13,46,413,4.830985915492958,155.0,-22.0,78.78028607419904,11.015141094572078
626,216,5.912140575079873,17.0,3.192485118623862,36,175,842,2.8847926267281108,280.0,144.0,142.28609726136423,89.81647955692766
3937,582,5.132080264160528,13.0,1.6834382990293084,72,156,4519,6.753001715265866,-6246.0,-188.0,3128.1244114195742,94.14350747912972
1648,450,5.410800970873787,14.0,2.145904846649274,74,96,2098,3.6541019955654104,-22.0,-146.0,310.23217110453373,138.077273053208
2645,800,4.415122873345935,17.0,2.13868810247005,137,195,3445,3.302122347066167,-3041.0,-869.0,2717.686700116602,435.3645981626588
309,69,6.776699029126213,15.0,3.10109711925852,20,38,378,4.414285714285715,-147.0,-59.0,106.08644340361528,33.50124375800548
944,32,5.109110169491525,18.0,1.68924867103942,7,23,976,28.606060606060606,693.0,-47.0,363.7118825031857,35.679125549822764
1886,603,5.247083775185578,15.0,1.8565836766607131,73,92,2489,3.122516556291391,384.0,313.0,224.9451789317591,193.97508431068061
2289,404,5.748361730013106,15.0,2.034548300595573,67,94,2693,5.651851851851852,385.0,185.0,207.14326810293406,108.8867913632807
3306,200,4.52843315184513,17.0,1.476353981251521,32,65,3506,16.44776119402985,-872.0,-48.0,441.11374216353187,145.18034761207488
2153,83,4.60427310729215,10.0,1.1058348577695092,14,64,2236,25.63095238095238,1748.0,-20.0,965.3545118109672,33.2916405923969
2564,522,4.772620904836193,17.0,1.778757255565687,70,125,3086,4.902485659655832,-1531.0,-122.0,850.8942356076949,126.02116224403021
5732,949,4.395324494068388,20.0,1.8227546529498,178,201,6681,6.0336842105263155,-781.0,-112.0,596.280415172301,254.49819907695183
9855,1416,5.114561136478945,13.0,1.2664207274222798,265,392,11271,6.954834156669019,4790.0,606.0,3385.302103700516,461.0968806376883
1042,61,5.073896353166987,15.0,3.636204964778418,14,39,1103,16.806451612903224,907.0,21.0,495.89750299193867,19.519221295943147
1842,467,5.214440825190011,15.0,2.656430122492216,83,125,2309,3.9358974358974357,-1258.0,47.0,1208.8378716774807,78.92401409224152
5334,81,3.722159730033746,14.0,1.4282122255508722,14,61,5415,65.04878048780488,2180.0,-206.0,2191.009204333293,111.73182178770648
201,42,5.63681592039801,14.0,2.478251231235379,13,23,243,4.674418604651163,-550.0,-53.0,276.6971873257425,44.769781475157096
526,96,6.02851711026616,15.0,2.0509537071866903,23,73,622,5.422680412371134,-96.0,-21.0,68.64643817397068,22.516660498398167
6091,686,4.72697422426531,13.0,1.43123207052184,88,158,6777,8.86608442503639,99.0,-116.0,1148.5508261218893,102.79591431607813
1173,65,4.021312872975277,13.0,1.3789512485070912,9,53,1238,17.772727272727273,875.0,9.0,866.0155888553243,121.6155143611656
964,312,5.067427385892116,15.0,1.8820558029870067,121,173,1276,3.0798722044728435,-23.0,7.0,185.97401289936633,108.88679134932586
2059,324,5.323457989315202,21.0,2.5050291308949646,62,86,2383,6.335384615384616,-2699.0,-770.0,1943.9481303573261,386.16878865779955
2904,366,4.78236914600551,18.0,1.8765679670093505,50,100,3270,7.912806539509536,-306.0,124.0,943.7506733897219,88.34213792597662
15157,1544,4.437421653361483,15.0,1.6495793374013763,321,526,16701,9.810355987055017,4252.0,-400.0,3970.8986808424283,201.26350886358932
6714,486,5.154453380994936,14.0,1.8009708368831467,69,91,7200,13.786447638603697,2599.0,136.0,1858.5839592348138,518.8940161535841
3105,459,5.416747181964573,16.0,2.0944470057164346,91,97,3564,6.75,588.0,-209.0,650.9848950045123,214.5235029858816
1519,85,5.432521395655036,15.0,1.154558028702885,17,65,1604,17.662790697674417,830.0,-247.0,570.881190330467,258.58525351097137
4095,880,5.238583638583639,14.0,1.5255178896123034,195,300,4975,4.648127128263337,-1204.0,21.0,653.6290997203478,120.2594417697
333,76,6.468468468468468,17.0,2.676176129374184,28,44,409,4.324675324675325,-179.0,-84.0,167.63154080811995,63.720744921362304
2071,555,5.430709802028006,17.0,1.877180927859736,81,107,2626,3.7248201438848922,-679.0,44.0,407.54181788375894,155.14294484057712
11750,2459,5.027574468085106,13.0,1.6159593915358152,398,482,14209,4.776422764227642,7203.0,2027.0,3903.4797723978854,1070.5999875459254
592,179,5.255067567567568,24.0,2.073189863869404,7,168,771,3.2888888888888888,-420.0,-93.0,295.05988116645733,106.78483038334613
828,158,5.096618357487923,15.0,2.245303883815617,28,45,986,5.2075471698113205,-511.0,-60.0,257.09336825534456,36.17089068836976
725,273,5.241379310344827,12.0,1.4530626968411406,78,172,998,2.645985401459854,-202.0,89.0,550.3247527353145,46.19884558442284
490,63,5.202040816326531,17.0,1.7408641761971784,4,58,553,7.65625,-76.0,-87.0,91.93657310325004,45.56680078010097
3247,276,4.580535879273175,16.0,1.9075240344404552,25,178,3523,11.722021660649819,-3695.0,-354.0,3688.5019091120685,1993.956452215878
5015,1252,5.1754735792622135,17.0,1.5953311273313615,194,228,6267,4.002394253790902,939.0,320.0,600.1519252106232,347.349967611722
1124,218,4.541814946619217,15.0,2.0051168302923883,43,70,1342,5.132420091324201,-23.0,-43.0,35.679125578202076,23.07234998357932
1542,527,4.722438391699092,13.0,1.5563775394057844,62,87,2069,2.9204545454545454,735.0,370.0,390.26700286355856,186.2292494033312
4697,648,4.737279114328294,14.0,1.6155911131523906,87,137,5345,7.237288135593221,838.0,-153.0,610.8963361480203,116.63761543092286
4518,215,4.657149181053564,22.0,1.754014183260819,45,72,4733,20.916666666666668,-1780.0,-161.0,1381.8901307028611,431.63680720458296
1553,302,4.75724404378622,13.0,1.5752187890651752,45,71,1855,5.125412541254126,-594.0,109.0,297.3791074096079,58.85858759202321
1044,115,5.373563218390805,17.0,2.0455330139446626,22,35,1159,9.0,-2795.0,-1648.0,1407.9454298803062,989.5333917222952
326,51,5.524539877300613,13.0,2.442783086044485,8,40,377,6.269230769230769,-13.0,-27.0,23.158874621682454,36.909799963337115
1920,268,5.008854166666667,17.0,2.2621028057390844,30,133,2188,7.137546468401487,-558.0,121.0,347.56486232673774,104.46211434455606
732,57,4.954918032786885,14.0,1.8105309334670143,13,35,789,12.620689655172415,301.0,13.0,202.0503241125462,6.99999999999934
253,70,7.102766798418973,24.0,4.823086797671174,13,53,323,3.563380281690141,-34.0,-9.0,19.924862373358412,16.50252505931542
548,145,4.994525547445256,15.0,1.847756371119191,31,102,693,3.7534246575342465,93.0,0.0,181.29074293517704,24.248711305964367
245,21,4.938775510204081,14.0,1.93156554105737,4,17,266,11.136363636363637,-245.0,-13.0,161.58073361480726,23.713568549109883
2284,183,4.843257443082312,15.0,1.4983771379590771,33,52,2467,12.41304347826087,-328.0,-179.0,1015.039079703262,136.9318565303313
852,109,5.988262910798122,18.0,1.9739746340215572,36,64,961,7.745454545454545,302.0,46.0,208.0921273700907,23.02896726588786
770,101,4.928571428571429,11.0,1.4211169142118456,3,98,871,7.549019607843137,282.0,16.0,144.78950286742202,13.114877048603464
2732,282,4.984260614934114,14.0,1.7424090968054458,47,119,3014,9.653710247349823,-1205.0,-300.0,3999.6237739716626,246.13275550768543
2182,322,4.8583868010999085,17.0,1.5030127888407414,61,102,2504,6.755417956656347,1008.0,-353.0,3654.9030083114585,767.9381485491472
1659,304,4.872212176009644,15.0,2.264982130486901,40,59,1963,5.439344262295082,107.0,103.0,385.6462109254114,62.228075125017206
1162,169,4.851979345955249,18.0,2.256858059891982,24,45,1331,6.8352941176470585,106.0,-53.0,552.7615521405072,242.49604807775538
2169,230,5.523282618718303,19.0,2.583334379846727,44,76,2399,9.38961038961039,-16.0,-110.0,195.30830328920374,115.03622618446754
508,88,6.28740157480315,15.0,2.439035956642049,13,73,596,5.707865168539326,106.0,50.0,161.91767498967553,25.10644007686789
20769,241,5.21305792286581,16.0,1.1783557416601131,34,79,21010,85.82231404958678,6608.0,-350.0,8044.477691776754,180.27756377332506
2811,409,5.052294557097119,15.0,1.9172968694757293,75,109,3220,6.85609756097561,-1255.0,177.0,1015.7658850889691,93.36130533894104
10836,862,5.1450719822812845,30.0,2.1564403621301333,118,194,11698,12.55619930475087,1505.0,91.0,2975.6764497288937,46.60829679775894
4392,264,4.558743169398907,20.0,1.6514913130225246,60,75,4656,16.57358490566038,2134.0,71.0,1103.277390313183,81.20550064245131
2849,421,5.743067743067743,16.0,1.793863177421004,56,83,3270,6.751184834123222,501.0,89.0,428.1950492321145,64.76367294565547
1484,153,4.956199460916442,22.0,1.219272728789388,20,126,1637,9.636363636363637,255.0,-95.0,324.31517613851565,80.9341295951934
216,38,4.925925925925926,15.0,1.7331394320161686,6,28,254,5.538461538461538,-161.0,-3.0,412.9338124614569,80.5543294925855
1055,55,5.568720379146919,12.0,0.976873711810486,16,35,1110,18.839285714285715,-364.0,-144.0,299.0501632498961,84.01785524517923
2591,532,4.724430721729062,13.0,1.5968953300764013,75,101,3123,4.861163227016886,1346.0,346.0,740.7390454975275,200.63482582376704
2337,313,5.284980744544288,18.0,2.2384781132820843,47,98,2650,7.442675159235669,-467.0,47.0,395.31548606253466,32.746501086900814
484,84,5.349173553719008,12.0,1.6958808076279297,10,73,568,5.694117647058824,-11934.0,-4954.0,6118.7957148558735,2857.0231010616626
498,61,5.190763052208835,12.0,1.5398831059532805,12,43,559,8.03225806451613,-175.0,-309.0,442.04788595119044,156.0907855490751
8994,566,4.3485657104736495,15.0,1.234026085621328,113,260,9560,15.862433862433862,8097.0,327.0,4517.461270817379,213.38775347654152
2361,472,4.845404489623041,13.0,1.8385228586745592,84,190,2833,4.99154334038055,-2935.0,0.0,2212.33097286999,6.350852967228217
2668,82,5.362818590704648,13.0,0.9800849801369612,21,48,2750,32.144578313253014,1960.0,-56.0,1228.8010417232526,33.867388443751956
353,115,5.2747875354107645,14.0,1.6390642057099332,26,71,468,3.043103448275862,-194.0,43.0,412.816343516054,21.733231083459863
1177,227,5.212404418011895,13.0,2.0927716548235304,53,171,1404,5.162280701754386,353.0,-98.0,176.8228873021466,63.15061361538663
472,94,5.637711864406779,25.0,2.4019098725018697,23,59,566,4.968421052631579,80.0,7.0,51.43280542501352,14.011899704656056
236,38,4.902542372881356,10.0,1.1326406721782225,8,26,274,6.051282051282051,-157.0,-9.0,99.71459341890791,17.05872210923602
1089,160,6.042240587695133,16.0,2.142760021041584,29,128,1249,6.763975155279503,-345.0,20.0,245.06529770612775,60.87144924620446
793,124,4.605296343001261,14.0,1.1656375571775706,30,52,917,6.344,268.0,12.0,209.53042772319583,21.633307653045886
1878,295,4.517571884984026,13.0,1.3754503818094528,42,66,2173,6.344594594594595,34.0,62.0,85.42443166064382,56.10704055641919
1854,253,5.488673139158576,16.0,2.733907720049971,30,83,2107,7.299212598425197,-336.0,80.0,475.7846151230711,169.89800862436564
272,48,4.779411764705882,15.0,1.329480086739949,13,33,320,5.551020408163265,-327.0,-121.0,255.69317578038115,60.50619802962431
1554,533,4.960746460746461,13.0,1.595643508831192,91,104,2087,2.9101123595505616,302.0,187.0,216.19975375641184,159.35181203865434
2942,186,4.39768864717879,17.0,1.61007875495116,30,48,3128,15.732620320855615,-144.0,-176.0,76.54410617713945,197.37274381229983
2208,495,5.369565217391305,23.0,2.9102233266476447,94,113,2703,4.451612903225806,-2437.0,264.0,1369.4321207385826,137.23094889488655
654,86,5.58256880733945,15.0,2.0284826903580084,23,60,740,7.517241379310345,-583.0,-42.0,292.73366758974726,29.54657340538829
11779,329,3.64903642074879,15.0,1.4792654302180106,32,184,12108,35.693939393939395,3121.0,176.0,5228.625472657497,91.75510885216622
582,136,6.109965635738831,14.0,2.014962160292387,21,109,718,4.248175182481752,191.0,-38.0,567.2603753773745,21.65640782770758
617,242,4.609400324149108,18.0,2.016490154085409,94,141,859,2.539094650205761,-161.0,78.0,83.51247496010915,92.87805625298782
2924,560,5.348837209302325,14.0,1.8115930483836575,85,123,3484,5.212121212121212,-210.0,84.0,262.65566849054824,42.88356327366053
478,106,5.625523012552302,16.0,2.0789685139766805,36,68,584,4.4672897196261685,-366.0,-77.0,332.57981519314734,41.21892765480277
1921,409,4.933368037480479,15.0,1.7197555467119108,63,77,2330,4.685365853658537,-4307.0,106.0,2354.212040900337,68.80649194250489
3142,201,4.348822406110758,19.0,2.091455339459061,29,50,3343,15.554455445544555,1442.0,-23.0,838.0777610224844,11.67618659464543
414,68,5.413043478260869,15.0,1.83522271892578,12,42,482,6.0,84.0,24.0,42.88356492557654,13.316656236720315
2021,342,4.887184562097971,13.0,1.6325302182463726,52,105,2363,5.892128279883382,541.0,31.0,382.128687121853,78.61933604449881
3259,1061,5.056765879104019,15.0,1.5001788082405387,172,194,4320,3.068738229755179,597.0,368.0,2165.24186490081,197.22829411624014
413,153,6.36319612590799,11.0,2.1150450233124456,38,74,566,2.6818181818181817,-19.0,87.0,70.78841812502435,44.657959350303194
11432,422,4.277641707487754,15.0,1.3442841317370042,63,115,11854,27.02600472813239,-3623.0,16.0,76662.63292069556,32.18695389370309
7141,1309,5.170844419549082,16.0,1.3754387116007214,235,270,8450,5.4511450381679385,4650.0,1069.0,2425.701204501292,553.4205754517404
18188,341,4.272817242137673,22.0,1.3150237597481076,51,64,18529,53.1812865497076,-850.0,-81540.0,6976.955377062102,47135.27179300019
2894,406,5.297166551485833,16.0,2.5992687269500525,47,139,3300,7.11056511056511,-185.0,9.0,459.4522102746222,14.843629366297428
2774,455,5.586878154289834,16.0,2.545091715486209,75,130,3229,6.083333333333333,1043.0,205.0,856.8144490882371,131.43439428100487
938,40,5.949893390191898,12.0,1.8633043159154048,4,36,978,22.878048780487806,738.0,-8.0,407.6285075189185,20.599352740642296
19247,187,4.096014963370915,19.0,1.1192372733113736,74,85,19434,102.37765957446808,14292.0,-814.0,9451.75773776881,456.73770736971306
586,29,5.621160409556314,18.0,1.5783829862875107,6,21,615,19.533333333333335,370.0,6.0,269.31765657060527,60.11932578907816
3097,463,4.774620600581208,18.0,1.7823702694987515,69,82,3560,6.674568965517241,538.0,114.0,546.0195358415383,120.55842290521151
2212,302,5.470162748643761,15.0,2.6304166314956388,53,79,2514,7.3003300330033,-1546.0,18.0,6365.056585240945,70.43673284448758
8549,1152,5.511872733653059,19.0,2.094281574617748,111,178,9701,7.414570685169124,-5788.0,65.0,3038.9112085533498,37.24244885979444
2198,585,5.132848043676069,18.0,2.046236294138525,50,352,2783,3.750853242320819,-948.0,290.0,1570.866427584149,412.0271026698678
193,56,5.5025906735751295,15.0,2.281087715117088,7,47,249,3.3859649122807016,-82.0,10.0,53.30416000727313,6.429100507325992
670,93,5.72089552238806,15.0,2.010720321915762,18,68,763,7.127659574468085,-590.0,-20.0,3685.5051214371974,10.066445913569314
1976,553,5.926619433198381,13.0,1.38900392065903,179,260,2529,3.5667870036101084,-612.0,344.0,1109.4017908194323,246.56844891429236
3920,576,5.103571428571429,15.0,1.7854249765640604,99,208,4496,6.793760831889082,-12388.0,-218.0,7586.713210167049,197.37274381231072
8476,1179,4.661396885323266,15.0,1.6030810744323367,220,415,9655,7.183050847457627,-6681.0,-365.0,3381.698439174599,382.6334189971085
488,36,4.723360655737705,11.0,1.5308666305133318,8,23,524,13.18918918918919,134.0,-69.0,69.98095080411265,35.79106033634653
1445,176,4.72318339100346,13.0,1.756702115547518,57,71,1621,8.163841807909604,328.0,-89.0,185.19269294905368,47.6480149973569
2970,211,4.515824915824916,13.0,1.2672720813890324,36,74,3181,14.00943396226415,-8359.0,-2.0,4697.857703271584,23.692474191900033
388,161,5.829896907216495,15.0,1.868604691882828,16,143,549,2.3950617283950617,-745.0,79.0,394.40630506292723,42.15447781671603
2018,226,5.663528245787909,27.0,3.8596882129948287,42,76,2244,8.889867841409691,282.0,-59.0,406.84313108447986,82.52878286548284
4405,1140,5.44472190692395,15.0,1.5416863406135837,159,217,5545,3.8606485539000874,887.0,522.0,3005.3912113936403,449.5623798021099
1750,218,5.570285714285714,16.0,1.5803896187139348,46,162,1968,7.9908675799086755,527.0,-46.0,286.2044726072653,76.84616667949896
481,43,5.106029106029106,13.0,2.275053409435668,11,28,524,10.931818181818182,-263.0,-18.0,216.31997936819928,11.718930554164624
2165,258,5.595381062355658,25.0,2.318273010425085,39,61,2423,8.35907335907336,-247.0,-520.0,311.59642732841525,263.9703266133887
5726,362,4.865176388403772,16.0,2.0535069281913523,54,124,6088,15.774104683195592,-62194.0,-29461.0,36592.79471881736,17007.29591479296
7153,533,3.8972459108066544,18.0,2.003194559854492,112,133,7686,13.395131086142323,4824.0,-197.0,2935.837926948946,231.83255451669217
415,78,5.706024096385542,14.0,1.9623780384228784,22,47,493,5.253164556962025,-156.0,-40.0,86.06393054028081,20.207259421636746
1100,118,4.948181818181818,14.0,1.132995371745487,5,109,1218,9.243697478991596,580.0,26.0,322.4055419404718,30.088757590395915
1788,346,5.057606263982103,13.0,1.5067088143486551,58,78,2134,5.152737752161383,-20.0,-13.0,238.0784188552956,49.21720566360236
626,28,5.608626198083067,15.0,2.4757976797401984,6,22,654,21.586206896551722,138.0,-42.0,96.96563037489004,89.67348177322741
4243,191,4.705632806976196,14.0,1.6357812191763184,39,50,4434,22.098958333333332,749.0,-92.0,382.4661207551403,49.35922743279678
1623,392,4.762168823166975,15.0,1.8966190962194955,71,101,2015,4.129770992366412,172.0,186.0,1144.6567170937428,107.099642084021
127,27,5.645669291338582,11.0,1.9823137640483957,6,20,154,4.535714285714286,-20.0,-28.0,114.75190691421768,14.422205101855912
338,54,5.029585798816568,13.0,1.883990588749464,15,35,392,6.1454545454545455,-546.0,8.0,279.158258831515,62.48199740725319
4371,556,4.525737817433082,17.0,1.597717321545034,93,135,4927,7.847396768402154,1094.0,165.0,1210.821759522917,184.84317677387833
285,49,5.526315789473684,13.0,2.1448041104508437,10,39,334,5.7,-64.0,-5.0,52.45950952953258,25.23885892824583
655,161,5.4793893129771,9.0,1.3212715109648412,47,97,816,4.04320987654321,129.0,-5.0,66.86055244817652,54.0401085614523
924,192,5.39935064935065,24.0,1.8999998890378211,53,111,1116,4.787564766839378,35.0,37.0,89.20201870566478,35.019042396142304
1718,217,4.564027939464494,14.0,1.615275042023709,40,69,1935,7.8807339449541285,-76.0,-24.0,443.30463587818184,158.6484583389744
411,74,5.0583941605839415,12.0,1.554053282932928,19,46,485,5.48,-659.0,-24.0,359.38048566096927,12.220201853215556
518,145,5.521235521235521,17.0,2.0378969444289274,36,104,663,3.547945205479452,-96.0,47.0,48.003473561803546,42.5793377120875
224,41,4.848214285714286,15.0,1.5130965259819928,5,32,265,5.333333333333333,95.0,7.0,111.38372176435236,10.692676621562192
1191,117,5.566750629722922,15.0,2.168479508655809,23,37,1308,10.09322033898305,-167.0,-86.0,257.28000311163765,45.3578365198794
205,54,7.53170731707317,20.0,3.6311953970968953,8,40,259,3.727272727272727,-93.0,-11.0,72.56950787871943,9.539392014169424
1447,170,4.812024879060124,20.0,2.3913676197267346,36,56,1617,8.461988304093568,1.0,-187.0,242.77630304810646,108.25433016960288
7038,242,4.170076726342711,15.0,1.7934481085361529,39,97,7280,28.962962962962962,4818.0,-106.0,2440.874433515941,53.012577118668275
2973,333,4.423141607803565,14.0,1.5260588630000838,55,77,3306,8.901197604790418,-207.0,104.0,862.7299693336778,54.62905210422218
1092,93,5.462454212454213,16.0,1.3504376656955113,33,37,1185,11.617021276595745,544.0,42.0,349.8156659468256,21.28379665406599
1741,303,5.147616312464101,20.0,2.051471867304448,46,74,2044,5.7269736842105265,-279.0,-81.0,2025.8233717425442,53.48208422807169
504,54,4.513888888888889,16.0,1.7468240896989982,6,47,558,9.163636363636364,76.0,-77.0,38.3536196555317,41.428653530296415
2350,427,5.414893617021277,16.0,1.7594098047422286,100,121,2777,5.490654205607477,796.0,-187.0,1265.6714950261394,194.5481945443575
2604,489,5.029185867895546,22.0,2.237594395029323,78,103,3093,5.314285714285714,-40612.0,285.0,20533.629886932118,180.00833314044957
2744,376,4.666545189504373,11.0,1.4811607083217797,78,105,3120,7.278514588859417,653.0,-47.0,1618.3918973780833,60.46762219029059
2883,590,5.168574401664932,15.0,1.794127782255294,79,134,3473,4.878172588832487,-492.0,-253.0,620.1462194676694,221.29693475828293
10467,826,4.83538740804433,20.0,2.793887274978903,142,278,11293,12.65659008464329,-24.0,336.0,3415.625272184712,194.56961051131728
1033,132,5.595353339787028,16.0,2.709714640464973,24,40,1165,7.7669172932330826,128.0,-42.0,538.4434355821666,48.12483766694069
565,145,6.71858407079646,13.0,2.626702521553861,12,131,710,3.8698630136986303,-3.0,43.0,220.26423557488616,26.72701504720127
194,41,5.412371134020619,13.0,1.703559507701494,12,27,235,4.619047619047619,-28.0,-6.0,15.14376028357541,3.464101615148278
1977,403,5.712190187152251,24.0,2.2503005157025098,20,378,2380,4.893564356435643,-440.0,312.0,956.8993329884006,165.17061885617957
239,46,5.656903765690377,13.0,1.7689394841793622,10,29,285,5.085106382978723,85.0,13.0,58.44940953954135,7.000000000005583
1877,309,5.43526904635056,15.0,1.950285853825308,64,80,2186,6.054838709677419,-7379.0,37.0,4482.920959990573,26.350205547197955
4314,386,4.660176170607325,14.0,1.505038537104997,59,108,4700,11.147286821705427,804.0,159.0,1227.039255009461,134.77512134363798
325,79,5.44,11.0,1.6843898689938832,25,44,404,4.0625,-130.0,-77.0,146.29194603261163,42.579337712087394
2836,355,4.875176304654443,16.0,1.7037058682233812,52,80,3191,7.966292134831461,202.0,66.0,520.2752478456252,34.26854729098382
438,85,5.5479452054794525,16.0,1.6679172139569756,30,42,523,5.093023255813954,163.0,32.0,297.4598014419023,20.79262689833427
1437,624,5.157272094641614,18.0,1.368818808875616,198,236,2061,2.2992,1059.0,558.0,573.041883408706,305.6026832342848
322,73,5.8602484472049685,18.0,2.4103240549924463,18,51,395,4.351351351351352,-20.0,5.0,39.95414213918225,19.502136635075505
2367,221,4.464300802703844,15.0,2.1072564007695083,28,105,2588,10.662162162162161,488.0,-4.0,633.7131317349465,19.731531461361666
2179,467,5.223497016980266,17.0,2.0438242363971404,62,103,2646,4.655982905982906,-1250.0,-300.0,675.7465009352068,206.17549159093963
6479,1361,5.747954931316561,25.0,1.8493755449578104,160,176,7840,4.7569750367107195,-2861.0,-560.0,3298.789828605389,687.2090899679556
5915,331,4.802366863905325,16.0,1.6887058004452304,91,119,6246,17.816265060240966,2509.0,63.0,2488.029541625434,77.95083920865707
313,56,5.785942492012779,22.0,2.680337913800439,9,39,369,5.491228070175438,-68.0,-27.0,34.04409112770349,21.283796653792432
535,70,4.837383177570094,18.0,1.6827060629523043,16,42,605,7.535211267605634,10.0,-36.0,14.189202725836246,22.030282121234933
3171,507,4.78555660674866,15.0,1.6890186899969368,106,193,3678,6.2421259842519685,-5823.0,-59.0,4176.118891985901,174.27660007518472
277,51,5.772563176895307,16.0,2.702232984998602,6,43,328,5.326923076923077,-142.0,-48.0,137.03041076356504,29.263173671584916
408,79,5.563725490196078,14.0,1.6878626242588162,6,66,487,5.1,-84.0,-4.0,232.45644783620565,377.0150306464364
507,170,5.165680473372781,16.0,2.103853344682169,43,126,677,2.9649122807017543,-54.0,-39.0,56.5184348155234,33.18132004607426
351,53,5.293447293447294,10.0,1.4210213901914226,7,45,404,6.5,-68.0,-41.0,47.318074142668614,29.39954648176275
6946,3708,4.096026490066225,16.0,1.742779531911832,908,1182,10654,1.8727419789700728,-4885.0,2992.0,4436.817891258306,1793.0413640886202
7184,697,4.896297327394209,13.0,1.513016165165053,112,235,7881,10.292263610315187,-1048.0,-461.0,1800.1867496232005,358.46478209143805
489,68,5.147239263803681,14.0,1.7168709190177296,15,49,557,7.086956521739131,202.0,-2.0,104.1457319048795,8.144527815251799
1435,167,5.343554006968641,17.0,1.234698082568036,18,138,1602,8.541666666666666,888.0,76.0,446.8321834200251,38.157568056676475
603,91,5.215588723051409,16.0,2.545758175195096,21,63,694,6.554347826086956,393.0,29.0,218.50019101597525,15.716233645500708
4280,336,5.670093457943925,20.0,2.152165393067196,54,96,4616,12.700296735905045,1981.0,55.0,997.5805732582771,48.16983842382863
248,64,5.758064516129032,11.0,1.7009056778287055,11,48,312,3.8153846153846156,-5.0,1.0,52.30997489895021,3.214550253738078
21114,6099,4.505541346973572,17.0,1.242269868270792,2796,2834,27213,3.461311475409836,-6512.0,4463.0,4272.325245125019,3052.0822946528388
1790,321,5.501675977653632,12.0,1.095316329418112,58,261,2111,5.559006211180124,1034.0,139.0,730.9564511472098,91.65696918401792
446,92,5.560538116591928,14.0,1.9395953711287504,30,60,538,4.795698924731183,-107.0,-215.0,104.50996829694792,133.6350752360073
2641,468,5.696705793260128,14.0,2.4377180455024283,77,134,3109,5.631130063965885,-1030.0,101.0,8183.418010422669,89.26925563297897
287,48,6.655052264808362,16.0,2.5132749809108774,8,33,335,5.857142857142857,-41.0,-79.0,20.518287958089033,45.610671265980066
501,75,5.349301397205589,12.0,1.408466171785434,26,42,576,6.592105263157895,269.0,16.0,136.4196960686587,8.326663997868351
2323,265,4.127421437795953,15.0,1.5362296055448184,12,252,2588,8.733082706766917,1587.0,-569.0,989.3565249563964,407.1613111941425
